key,0,1
#,,
int32,str,str
0,"TEXT_CTSERKKUGANEREPLICA_00506_STAELHUNDR_000_000","설마 이런 동쪽 끝까지 끌려올 줄이야.
동부 알데나드 상회에 고용되기 전에는 상상도 해 본 적 없었어.
무슨 일이 벌어질지 모르는 게 인생인가 봐."
1,"TEXT_CTSERKKUGANEREPLICA_00506_MENU_000_000","무엇을 하시겠습니까?"
2,"TEXT_CTSERKKUGANEREPLICA_00506_MENU_000_001","'에우레카 웨폰' 복제(투사)"
3,"TEXT_CTSERKKUGANEREPLICA_00506_MENU_000_002","'에우레카 웨폰' 복제(마법사)"
4,"TEXT_CTSERKKUGANEREPLICA_00506_MENU_000_003","대화"
5,"TEXT_CTSERKKUGANEREPLICA_00506_MENU_000_004","취소"
6,"TEXT_CTSERKKUGANEREPLICA_00506_STAELHUNDR_000_010","행콕 씨가 조사대에 협력하라고 하더군.
내가 할 수 있는 일이라면 뭐든지 말해 줘.
뭐, 대장장이인 내가 할 수 있는 일은 무기를 제작하는 정도지만."
7,"TEXT_CTSERKKUGANEREPLICA_00506_STAELHUNDR_000_011","맞다, 명장 게롤트 씨가 강화한 무기를 복제해 보는 건 어때?
나한테도 공부가 될 테니 얼마든지 만들어 줄게!"
8,"TEXT_CTSERKKUGANEREPLICA_00506_TALK_ACTOR","（★未使用／削除予定★）"
