key,0,1
#,,
int32,str,str
0,"TEXT_CTSETCVOYAGERMOOGLE_00566_TALK_ACTOR","●★未使用★●"
1,"TEXT_CTSETCVOYAGERMOOGLE_00566_VOYAGERMOOGLE_00001","여행하면서 모그가 찾은 멋진 상품들을 제공하고 있어쿠뽀!
라고 말하고 싶지만, 지금은 준비 중이야쿠뽀……."
2,"TEXT_CTSETCVOYAGERMOOGLE_00566_Q1_000_000","무엇을 하시겠습니까?"
3,"TEXT_CTSETCVOYAGERMOOGLE_00566_A1_000_000","희소 석판 거래"
4,"TEXT_CTSETCVOYAGERMOOGLE_00566_A2_000_000",""
5,"TEXT_CTSETCVOYAGERMOOGLE_00566_MOGGUIDEBOOK_00001",""
6,"TEXT_CTSETCVOYAGERMOOGLE_00566_MOGGUIDEBOOK_00002",""
7,"TEXT_CTSETCVOYAGERMOOGLE_00566_MOGGUIDEBOOK_00003",""
