#,Unknown0,Unknown1
0,TEXT_REGWILHORIZON_00057_GISELBERDUS_000,"뭐야, 너도 길을 잃었어?
궁금한 게 있으면 다 물어봐."
1,TEXT_REGWILHORIZON_00057_SCENE00000Q,무엇을 물어보시겠습니까?
2,TEXT_REGWILHORIZON_00057_SCENE00000A1,여기서 무슨 일을 하고 있는지 물어본다
3,TEXT_REGWILHORIZON_00057_SCENE00000A2,이 마을은 어떤 곳인지 알려달라고 한다
4,TEXT_REGWILHORIZON_00057_SCENE00000A3,취소
5,TEXT_REGWILHORIZON_00057_GISELBERDUS_010,"우리는 구리칼날단 장미연대 대원들이야.
주로 이곳 지평선 관문을 경비하고 있어."
6,TEXT_REGWILHORIZON_00057_GISELBERDUS_011,"구리칼날단은 상인들이 돈을 모아 만든 자경단이야.
참고로 사병이라고 만만히 봤다간 큰코다칠 수 있어!"
7,TEXT_REGWILHORIZON_00057_GISELBERDUS_012,"우린 상인들이 안심하고 거래할 수 있도록 신변을 지킨다.
그렇게 해서 거래가 잘 성사되어 돈이 벌리면
누이 좋고 매부 좋고 다 좋아지는 거지."
8,TEXT_REGWILHORIZON_00057_GISELBERDUS_020,"이곳 지평선 관문은 물자를 유통하는 중계지야.
바닷길을 통해 서쪽 '저녁별 만'으로 들어온 화물은
이 마을을 거친 다음 울다하 방면으로 향하거든."
9,TEXT_REGWILHORIZON_00057_GISELBERDUS_021,"지대가 낮은 저녁별 만 방면에서
무거운 화물을 끌어 올리기 위한
'도르래'도 완비되어 있고. 그야말로 물류의 핵심이지."
10,TEXT_REGWILHORIZON_00057_GISELBERDUS_022,"덕분에 항상 상인들로 붐비고 있어서 마을에 활기가 넘쳐.
물론 간혹 수상쩍은 놈들도 있지만……."
11,TEXT_REGWILHORIZON_00057_GISELBERDUS_023,"그런 놈이 있으면 혼쭐내주려고
우리 구리칼날단이 이렇게 경비를 서고 있는 거야."
