key,0,1
#,,
int32,str,str
0,"TEXT_REGOTH3KAMAITACHI_00456_KAMAITACHI_100_000","동방에서 제일 오래 산 서수는 현무 님이야.
현무 님은 사성수라 불리는 서수 중 한 분이신데
나랑은 비교도 안 될 정도로 강한 힘을 갖고 계시지."
1,"TEXT_REGOTH3KAMAITACHI_00456_KAMAITACHI_000_000","야 인마!
백호 님한테 실례되지 않도록 해!"
2,"TEXT_REGOTH3KAMAITACHI_00456_KAMAITACHI_000_001","너 같은 게 백호 님의 아라미타마를 진정시키다니…….
……있지, 난 나쁜 서수는 아니니까 퇴치는 하면 안 된다?"
3,"TEXT_REGOTH3KAMAITACHI_00456_KAMAITACHI_000_010","우물우물우물우물……."
4,"TEXT_REGOTH3KAMAITACHI_00456_KAMAITACHI_000_011","이 문어빵인지 뭔지, 엄청 맛있다!"
5,"TEXT_REGOTH3KAMAITACHI_00456_KAMAITACHI_000_012","……헉!
좌부동자가 소로반한데 전해주라고 한 건데……
어, 어떡하지……?"
6,"TEXT_REGOTH3KAMAITACHI_00456_KAMAITACHI_000_020","문어빵을 다 먹어 버린 사실을
좌부동자가 눈치채진 않았지……?"
7,"TEXT_REGOTH3KAMAITACHI_00456_KAMAITACHI_000_021","주작 님은…… 어쩜 그렇게 아름다울까……."
8,"TEXT_REGOTH3KAMAITACHI_00456_KAMAITACHI_000_022","야, 인마!
주작 님이 아프지 않도록 살살 진정시켜야 한다!"
9,"TEXT_REGOTH3KAMAITACHI_00456_KAMAITACHI_000_023","백호 님에 이어 주작 님까지 진정시키다니……."
10,"TEXT_REGOTH3KAMAITACHI_00456_KAMAITACHI_000_024","헉! 설마 너…… 이제 날 노리는 거야!?"
11,"TEXT_REGOTH3KAMAITACHI_00456_KAMAITACHI_000_030","야, 인마!
빨리 안 하면 황룡이 부활하잖아!
빨리 청룡 님을 진정시켜…… 아니, 진정시켜 주세요……."
12,"TEXT_REGOTH3KAMAITACHI_00456_KAMAITACHI_000_031","드디어 사성수 님이 다 모였다!
이제 황룡 녀석은 끝났다고!"
13,"TEXT_REGOTH3KAMAITACHI_00456_KAMAITACHI_000_035","뭐, 뭐야…… 황룡, 별것도 아니었잖아!
다음엔 사성수 님이 나설 것도 없겠어
내가 상대해주겠다!"
14,"TEXT_REGOTH3KAMAITACHI_00456_KAMAITACHI_000_040","너희들이 간다고 해도 하나도 안 외롭거든!
난 처음부터 너희들이 마음에 안 들었어!
……하지만 가끔 놀러오는 건 뭐, 봐줄 수도 있어……."
