key,0,1
#,,
int32,str,str
0,"TEXT_REGOTH3DOMANENCLAVE_00415_YOMOGI_000_000","앗, 당신은……!
히엔 님과 함께 싸워 주셨던 분이시죠!?
도마 도읍지에 오신 걸 진심으로 환영합니다!"
1,"TEXT_REGOTH3DOMANENCLAVE_00415_YOMOGI_000_010","어머, <Highlight>ObjectParameter(1)</Highlight>……
앗, 그게 아니라, <Highlight>ObjectParameter(1)</Highlight> 님 아니십니까!
죄송해요, 히엔 님이 항상 그렇게 부르셔서 저도 모르게……."
2,"TEXT_REGOTH3DOMANENCLAVE_00415_Q1_000_100","무엇을 물어보시겠습니까?"
3,"TEXT_REGOTH3DOMANENCLAVE_00415_A1_000_101","당신의 이야기를 들려달라고 한다"
4,"TEXT_REGOTH3DOMANENCLAVE_00415_A1_000_102","여기는 어떤 곳인지 물어본다"
5,"TEXT_REGOTH3DOMANENCLAVE_00415_A1_000_103","취소"
6,"TEXT_REGOTH3DOMANENCLAVE_00415_YOMOGI_000_200","저는 요모기라고 합니다.
원래는 부모님과 함께 떡장사를 했었습니다."
7,"TEXT_REGOTH3DOMANENCLAVE_00415_YOMOGI_000_201","이 거주구에는 그 밖에도 많은 상점과
장인 공방이 아주 많이 있었답니다.
지금이야말로 남아 있는 우리가 힘을 내야 할 때겠죠……!"
8,"TEXT_REGOTH3DOMANENCLAVE_00415_YOMOGI_000_300","도마 도읍지는 상점거리와 장인거리를 중심으로
가장 많은 도마인이 살았던 장소인데…… 어……
다른 나라로 치면 '시가지'에 해당한다고 할 수 있죠."
9,"TEXT_REGOTH3DOMANENCLAVE_00415_YOMOGI_000_301","1년 전에 일어난 반란으로 전쟁에 휩쓸려 사람도 건물도 사라지고……
살아남은 사람들은 제국의 감시 아래서
부흥을 이루지도 못하고 힘든 생활을 견뎌내야만 했답니다."
10,"TEXT_REGOTH3DOMANENCLAVE_00415_YOMOGI_000_302","그래도 불타 버린 채 방치되어 있는
'몬젠 무사마을'보다는 나은 편일 겁니다……."
11,"TEXT_REGOTH3DOMANENCLAVE_00415_YOMOGI_000_303","……그런 쓰라린 기억도 있지만
모두 힘을 합쳐서 이곳을 예전 거주지에 뒤지지 않는
새로운 도마의 중심지로 꼭 만들겠습니다!"
12,"TEXT_REGOTH3DOMANENCLAVE_00415_TALK_ACTOR",""
