#,Unknown0,Unknown1
0,TEXT_FESPDY001_01302_SEQ_00,"※ 본 퀘스트는 기간 한정 퀘스트입니다.

프린세스데이 행사 운영을 맡은 집사왕은 모험가에게 유용한 정보를 제공하고 싶은 듯하다."
1,TEXT_FESPDY001_01302_SEQ_01,"※ 이 퀘스트는 기간 한정 이벤트 개최 기간에만
     진행하실 수 있습니다.
     개최 기간이 끝나면 진행하실 수 없으니 주의하십시오.
     자세한 이벤트 내용은 공식 홈페이지를 참고하세요.

프린세스데이 축제를 운영하는 집사왕이 말하길, 이번 행사의 하이라이트는 '에드비아 공주 인형 경진대회'라고 한다. 경진대회에 참가하기 위해 울다하 '보석공예가 길드'에 있는 '세렌디피티'와 대화하자."
2,TEXT_FESPDY001_01302_SEQ_02,에드비아 공주 인형은 주문이 밀려있어 지금 주문해도 경진대회 기간 내에 받을 수 없는 모양이다. 하지만 경진대회에 참가할 수 있는 방법이 있다고 한다. 에드비아 공주 인형을 손에 넣기 위해 다시 '세렌디피티'와 대화하자.
3,TEXT_FESPDY001_01302_SEQ_03,
4,TEXT_FESPDY001_01302_SEQ_04,
5,TEXT_FESPDY001_01302_SEQ_05,
6,TEXT_FESPDY001_01302_SEQ_06,
7,TEXT_FESPDY001_01302_SEQ_07,
8,TEXT_FESPDY001_01302_SEQ_08,
9,TEXT_FESPDY001_01302_SEQ_09,
10,TEXT_FESPDY001_01302_SEQ_10,
11,TEXT_FESPDY001_01302_SEQ_11,
12,TEXT_FESPDY001_01302_SEQ_12,
13,TEXT_FESPDY001_01302_SEQ_13,
14,TEXT_FESPDY001_01302_SEQ_14,
15,TEXT_FESPDY001_01302_SEQ_15,
16,TEXT_FESPDY001_01302_SEQ_16,
17,TEXT_FESPDY001_01302_SEQ_17,
18,TEXT_FESPDY001_01302_SEQ_18,
19,TEXT_FESPDY001_01302_SEQ_19,
20,TEXT_FESPDY001_01302_SEQ_20,
21,TEXT_FESPDY001_01302_SEQ_21,
22,TEXT_FESPDY001_01302_SEQ_22,
23,TEXT_FESPDY001_01302_SEQ_23,
24,TEXT_FESPDY001_01302_TODO_00,보석공예가 길드에서 세렌디피티와 대화
25,TEXT_FESPDY001_01302_TODO_01,
26,TEXT_FESPDY001_01302_TODO_02,
27,TEXT_FESPDY001_01302_TODO_03,
28,TEXT_FESPDY001_01302_TODO_04,
29,TEXT_FESPDY001_01302_TODO_05,
30,TEXT_FESPDY001_01302_TODO_06,
31,TEXT_FESPDY001_01302_TODO_07,
32,TEXT_FESPDY001_01302_TODO_08,
33,TEXT_FESPDY001_01302_TODO_09,
34,TEXT_FESPDY001_01302_TODO_10,
35,TEXT_FESPDY001_01302_TODO_11,
36,TEXT_FESPDY001_01302_TODO_12,
37,TEXT_FESPDY001_01302_TODO_13,
38,TEXT_FESPDY001_01302_TODO_14,
39,TEXT_FESPDY001_01302_TODO_15,
40,TEXT_FESPDY001_01302_TODO_16,
41,TEXT_FESPDY001_01302_TODO_17,
42,TEXT_FESPDY001_01302_TODO_18,
43,TEXT_FESPDY001_01302_TODO_19,
44,TEXT_FESPDY001_01302_TODO_20,
45,TEXT_FESPDY001_01302_TODO_21,
46,TEXT_FESPDY001_01302_TODO_22,
47,TEXT_FESPDY001_01302_TODO_23,
48,TEXT_FESPDY001_01302_BUTLER_000_000,"우호호홋!
여자아이들을 위한 축제 '프린세스데이'!
즐겁게 보내고 계십니까!?"
49,TEXT_FESPDY001_01302_BUTLER_000_001,"숙녀분은 '공주'가 되어 꿈 같은 한때를 보내고
신사분은 '집사'가 되어 공주님의 소원을 이루어 주는 날.
그것이 바로 '프린세스데이' 축제랍니다."
50,TEXT_FESPDY001_01302_BUTLER_000_002,"……이런, 인사가 늦었군요.
저는 프린세스데이 행사를 운영하는 '집사왕'.
공주님을 위해 거리를 아름답게 꾸미며 즐거운 분위기로 이끌죠."
51,TEXT_FESPDY001_01302_BUTLER_000_003,"저희는 축제 기간 동안 다양한 즐길 거리를 마련했지만
그중에서도 가장 심혈을 기울인 기획이 바로
'에드비아 공주 인형 경진대회'랍니다!"
52,TEXT_FESPDY001_01302_BUTLER_000_004,"에드비아 공주는 약 300년 전……
울다하가 손씨 왕조이던 시절의 공주님입니다.
그때 있었던 '공주 실종 사건'이 프린세스데이의 유래라는군요."
53,TEXT_FESPDY001_01302_BUTLER_000_005,"경진대회에선 바로 그 에드비아 공주의 마법인형을 만들어
어떤 '공주 인형'이 가장 공주다운지 가리게 되죠.
심사는 세 도시 숙녀분들의 투표로 이루어지고요."
54,TEXT_FESPDY001_01302_BUTLER_000_006,"영예로운 우승자에게는 호화 상품을 드린답니다.
당신도 멋진 공주 인형을 만들어 경진대회에 참가하신다면
한층 더 즐거운 축제가 될 겁니다!"
55,TEXT_FESPDY001_01302_BUTLER_000_007,"……으음?
귀여운 인형 같은 건 만들어본 적이 없다고요!?
그런 걱정은 마십시오!"
56,TEXT_FESPDY001_01302_BUTLER_000_008,"당신처럼 손재주가 없는 신사숙녀분들을 위해
에드비아 공주의 마법인형이 출시되었으니까요!"
57,TEXT_FESPDY001_01302_BUTLER_000_009,"아무리 손재주가 없는 분이라도
그 마법인형을 아름답고 기품있게 개조하면
충분히 우승을 노릴 수 있답니다!"
58,TEXT_FESPDY001_01302_BUTLER_000_010,"인형은 울다하 '보석공예가 길드'에 있는
'세렌디피티'가 팔고 있습니다. 자, 당장 달려가세요!
우호호홋!!"
59,TEXT_FESPDY001_01302_SERENDIPITY_000_010,"어서 오세요! 보석공예가 길드입니다!
저는 길드마스터 '세렌디피티'입니다.
친근하게 '세렌'이라 불러주세요!"
60,TEXT_FESPDY001_01302_SERENDIPITY_000_011,"당신의 이름은……
Player Player 님이셨죠!
오늘은 무슨 일로 찾아오셨나요?"
61,TEXT_FESPDY001_01302_SERENDIPITY_100_010,"어머, Player Player 님, 어서 오세요!
보석공예 실력이 나날이 발전하시네요!
오늘은 무슨 일로 찾아오셨나요?"
62,TEXT_FESPDY001_01302_SERENDIPITY_000_012,"……앗, 에드비아 공주의 마법인형이요!?
아쉽지만 한발 늦으셨네요……."
63,TEXT_FESPDY001_01302_SERENDIPITY_000_013,"'에드비아 공주 인형'은 주문이 잔뜩 밀려서
지금 주문하시면 경진대회 기간 내에
받으실 수 없답니다…… 정말 죄송해요!"
64,TEXT_FESPDY001_01302_SERENDIPITY_000_014,"……하지만 그러면 Player Player 님은
축제를 즐길 수 없겠죠……."
65,TEXT_FESPDY001_01302_SERENDIPITY_000_015,"일부러 보석공예가 길드까지 찾아와 주셨는데
Player Player 님이 경진대회도 못 나가고
쓸쓸하게 축제를 보내게 할 수는 없죠!"
66,TEXT_FESPDY001_01302_SERENDIPITY_000_016,"……에드비아 공주 인형을 손에 넣을 방법이
아직 한 가지 있어요."
67,TEXT_FESPDY001_01302_SERENDIPITY_000_017,"그 방법이 궁금하시다면 다시 저한테 말씀해주세요.
Player Player 님에게만
세렌이 특별히 가르쳐 드릴게요!"
