#,Unknown0,Unknown1
0,TEXT_BANKOB110_01334_SEQ_00,제789땅굴단 채굴지의 청소부 보 즈는 부정행위가 발각될까 봐 두려워하고 있다.
1,TEXT_BANKOB110_01334_SEQ_01,상납할 광석에 불순물을 섞었다는 제789단 청소부 보 즈. 정제를 담당하는 제411땅굴단이 용광로에서 녹이게 되면 부정행위가 발각될 것이다. 제789땅굴단 채굴지에 있는 '제789단 조수 바 고'에게 용광로를 파괴할 방법을 물어보자.
2,TEXT_BANKOB110_01334_SEQ_02,"제789단 조수 바 고가 용광로를 파괴하기 위한 흡착식 봄을 주었다. 무쇠호수에 있는 에 '흡착식 봄'을 설치하자.

※ 운반 상태는 일정 시간이 지나면 효과가 사라집니다.
   운반 효과가 사라지면 '흡착식 봄'이 폭발하여
   자신도 피해를 입게 됩니다."
3,TEXT_BANKOB110_01334_SEQ_03,"흡착식 봄을 설치하여 용광로를 파괴했다. 주위에 흩어진  조사하고,  나타나면 처치하여  손에 넣자."
4,TEXT_BANKOB110_01334_SEQ_04,부터  손에 넣었다. 제789땅굴단 채굴지에 있는 '제789단 조수 바 고'에게  건네자.
5,TEXT_BANKOB110_01334_SEQ_05, 받은 제789단 조수 바 고는 새로운 봄을 만들 수 있겠다며 만족스러워했다. 제789땅굴단 채굴지에 있는 '제789단 청소부 보 즈'에게 보고하자.
6,TEXT_BANKOB110_01334_SEQ_06,제789단 청소부 보 즈에게 용광로를 파괴했다고 보고하자 그는 가슴을 쓸어내렸다. 그리고 모험가만 있으면 계속 반복할 수 있는 부정행위에 맛을 들인 것 같다. 그들을 채찍질하며 다음 기회가 오면 또 협조해주자.
7,TEXT_BANKOB110_01334_SEQ_07,
8,TEXT_BANKOB110_01334_SEQ_08,
9,TEXT_BANKOB110_01334_SEQ_09,
10,TEXT_BANKOB110_01334_SEQ_10,
11,TEXT_BANKOB110_01334_SEQ_11,
12,TEXT_BANKOB110_01334_SEQ_12,
13,TEXT_BANKOB110_01334_SEQ_13,
14,TEXT_BANKOB110_01334_SEQ_14,
15,TEXT_BANKOB110_01334_SEQ_15,
16,TEXT_BANKOB110_01334_SEQ_16,
17,TEXT_BANKOB110_01334_SEQ_17,
18,TEXT_BANKOB110_01334_SEQ_18,
19,TEXT_BANKOB110_01334_SEQ_19,
20,TEXT_BANKOB110_01334_SEQ_20,
21,TEXT_BANKOB110_01334_SEQ_21,
22,TEXT_BANKOB110_01334_SEQ_22,
23,TEXT_BANKOB110_01334_SEQ_23,
24,TEXT_BANKOB110_01334_TODO_00,제789단 조수 바 고와 대화
25,TEXT_BANKOB110_01334_TODO_01,무쇠호수에서 에 흡착식 봄 설치
26,TEXT_BANKOB110_01334_TODO_02," 조사하여 에서
  입수"
27,TEXT_BANKOB110_01334_TODO_03,제789단 조수 바 고에게  전달
28,TEXT_BANKOB110_01334_TODO_04,제789단 청소부 보 즈에게 보고
29,TEXT_BANKOB110_01334_TODO_05,
30,TEXT_BANKOB110_01334_TODO_06,
31,TEXT_BANKOB110_01334_TODO_07,
32,TEXT_BANKOB110_01334_TODO_08,
33,TEXT_BANKOB110_01334_TODO_09,
34,TEXT_BANKOB110_01334_TODO_10,
35,TEXT_BANKOB110_01334_TODO_11,
36,TEXT_BANKOB110_01334_TODO_12,
37,TEXT_BANKOB110_01334_TODO_13,
38,TEXT_BANKOB110_01334_TODO_14,
39,TEXT_BANKOB110_01334_TODO_15,
40,TEXT_BANKOB110_01334_TODO_16,
41,TEXT_BANKOB110_01334_TODO_17,
42,TEXT_BANKOB110_01334_TODO_18,
43,TEXT_BANKOB110_01334_TODO_19,
44,TEXT_BANKOB110_01334_TODO_20,
45,TEXT_BANKOB110_01334_TODO_21,
46,TEXT_BANKOB110_01334_TODO_22,
47,TEXT_BANKOB110_01334_TODO_23,
48,TEXT_BANKOB110_01334_BOZU_000_000,"큰일낫다…… 나 이재 죽엇다.
저번에 작업 할당량 못 체웟다.
그래서 광석에 그냥 돌맹이 석거서 상납햇다……."
49,TEXT_BANKOB110_01334_BOZU_000_001,"근데 정제 담당하는 고지식칸 '제411땅굴단'이
그 광석 용강로에 녹여서 슨다고 그런다.
그러면 내가 돌맹이 석거노은 거 들킬거다!"
50,TEXT_BANKOB110_01334_BOZU_000_002,"이러케 대면 어절수 업다. 그넘들 광석 녹이기 전에
'무쇠호수'에 있는 
부수는 수바게 업다!"
51,TEXT_BANKOB110_01334_BOZU_000_003,"'제789단 조수 바 고'한테 도아달라고 그래라.
바 고 폭단은 용강로 부술수 이슬거다!"
52,TEXT_BANKOB110_01334_BOZU_000_004,"'제789단 조수 바 고'한테 도아달라고 그래라.
바 고 폭단은 용강로 부술수 이슬거다!"
