#,Unknown0,Unknown1
0,TEXT_HEAVNZ826_01956_SEQ_00,이딜샤이어의 오목한 뼈는 정식으로 시민이 되고 싶은 듯하다.
1,TEXT_HEAVNZ826_01956_SEQ_01,오목한 뼈가 슬로픽스에게 정식으로 시민이 될 의향을 전해달라고 한다. 이딜샤이어에 있는 '슬로픽스'와 대화하자.
2,TEXT_HEAVNZ826_01956_SEQ_02,슬로픽스는 도시에 사람이 늘어나는 것이 기쁜 모양이다. 또 그는 오목한 뼈에게 온 편지가 있다며 모험가에게 전해달라고 했다. 이딜샤이어에 있는 '오목한 뼈'에게  건네자.
3,TEXT_HEAVNZ826_01956_SEQ_03,"그것은 빚쟁이가 보낸 편지였다. 데데안을 이딜샤이어에 남겨두고 떠나기로 한 오목한 뼈는, 모험가에게 빚쟁이가 이딜샤이어에 와 있는지 확인해달라고 부탁했다. 뒤표지 다리에 있는 '악당 같은 빚쟁이'와 대화하자."
4,TEXT_HEAVNZ826_01956_SEQ_04,빚쟁이는 이미 이딜샤이어에 도착해 있었다. 이딜샤이어에 있는 '오목한 뼈'와 대화하자.
5,TEXT_HEAVNZ826_01956_SEQ_05,"오목한 뼈는 도망치려 했으나, 데데안은 그를 말리며 모두의 힘을 빌려 빚쟁이를 쫓아내자고 제안했다. 저지 드라바니아 '심사의 거리'에 있는 '악당 같은 빚쟁이'와 대화하자."
6,TEXT_HEAVNZ826_01956_SEQ_06,모험가와 에드레드의 박력에 밀린 빚쟁이는 줄행랑을 쳤다. 그런데 슬로픽스는 모험가에게 부탁하고 싶은 일이 있는 듯하다. 이딜샤이어에 있는 '슬로픽스'와 대화하자.
7,TEXT_HEAVNZ826_01956_SEQ_07,슬로픽스에게 봉투를 받았다. 드립윅스의 서명을 받은 다음 오목한 뼈에게 건네주면 된다고 한다. 저지 드라바니아 '대공방' 부근에 있는 '드립윅스'에게  건네자.
8,TEXT_HEAVNZ826_01956_SEQ_08,드립윅스에게 서명을 받았다. 이딜샤이어에 있는 '오목한 뼈'에게  건네자.
9,TEXT_HEAVNZ826_01956_SEQ_09,"봉투에 든 것은, 오목한 뼈와 데데안을 주민으로 인정한다는 증서였다. 감격한 오목한 뼈와 데데안은 이 은혜를 반드시 갚겠다고 맹세했다. 그들의 활약은 틀림없이 이딜샤이어에 큰 발전을 가져다줄 것이다."
10,TEXT_HEAVNZ826_01956_SEQ_10,
11,TEXT_HEAVNZ826_01956_SEQ_11,
12,TEXT_HEAVNZ826_01956_SEQ_12,
13,TEXT_HEAVNZ826_01956_SEQ_13,
14,TEXT_HEAVNZ826_01956_SEQ_14,
15,TEXT_HEAVNZ826_01956_SEQ_15,
16,TEXT_HEAVNZ826_01956_SEQ_16,
17,TEXT_HEAVNZ826_01956_SEQ_17,
18,TEXT_HEAVNZ826_01956_SEQ_18,
19,TEXT_HEAVNZ826_01956_SEQ_19,
20,TEXT_HEAVNZ826_01956_SEQ_20,
21,TEXT_HEAVNZ826_01956_SEQ_21,
22,TEXT_HEAVNZ826_01956_SEQ_22,
23,TEXT_HEAVNZ826_01956_SEQ_23,
24,TEXT_HEAVNZ826_01956_TODO_00,슬로픽스와 대화
25,TEXT_HEAVNZ826_01956_TODO_01,오목한 뼈에게  전달
26,TEXT_HEAVNZ826_01956_TODO_02,악당 같은 빚쟁이와 대화
27,TEXT_HEAVNZ826_01956_TODO_03,오목한 뼈와 대화
28,TEXT_HEAVNZ826_01956_TODO_04,심사의 거리에서 악당 같은 빚쟁이와 대화
29,TEXT_HEAVNZ826_01956_TODO_05,이딜샤이어에서 슬로픽스와 대화
30,TEXT_HEAVNZ826_01956_TODO_06,"대공방에서 드립윅스에게
  전달"
