key,0,1
#,,
int32,str,str
0,"TEXT_AKTKVA301_04789_SEQ_00","줄기둥 화물보관소에 있는 얕은 황야는 모험가에게 부탁하고 싶은 것이 있는 듯하다."
1,"TEXT_AKTKVA301_04789_SEQ_01","얕은 황야와 대화했다. 사베네어 섬 데미르의 유열향에서 '파사순'과 대화하자."
2,"TEXT_AKTKVA301_04789_SEQ_02","파사순 일행과 대화했다. 마트샤와 함께 알로알로 섬에 가게 되었다. 사베네어 섬의 예드리만에서 '파사순'과 다시 대화하자."
3,"TEXT_AKTKVA301_04789_SEQ_03","파사순과 대화했다. '알로알로 섬'을 공략하자.

※ 변형 던전 전용 창에서 공략에 참가할 수 있습니다.
※ 전용 창은 예드리만 선장과 대화하거나 주 메뉴의 '임무 정보'에서 '특수 던전 탐색'을 선택하면 확인할 수 있습니다."
4,"TEXT_AKTKVA301_04789_SEQ_04","알로알로 섬을 공략했다. 예드리만에서 '파사순'과 대화하자."
5,"TEXT_AKTKVA301_04789_SEQ_05","파사순 일행과 대화했다. 올드 샬레이안의 줄기둥 화물보관소에서 '얕은 황야'와 대화하자."
6,"TEXT_AKTKVA301_04789_SEQ_06","얕은 황야와 대화했다. 알로알로 섬에는 약효가 다양한 물고기를 잡을 수 있는 장소가 아직 더 있다고 한다. 니다나에게 줄 선물을 잡고 싶다는 마트샤의 요청에 응해, 다시 한번 섬에 동행하는 것도 좋을 듯하다."
7,"TEXT_AKTKVA301_04789_SEQ_07",""
8,"TEXT_AKTKVA301_04789_SEQ_08",""
9,"TEXT_AKTKVA301_04789_SEQ_09",""
10,"TEXT_AKTKVA301_04789_SEQ_10",""
11,"TEXT_AKTKVA301_04789_SEQ_11",""
12,"TEXT_AKTKVA301_04789_SEQ_12",""
13,"TEXT_AKTKVA301_04789_SEQ_13",""
14,"TEXT_AKTKVA301_04789_SEQ_14",""
15,"TEXT_AKTKVA301_04789_SEQ_15",""
16,"TEXT_AKTKVA301_04789_SEQ_16",""
17,"TEXT_AKTKVA301_04789_SEQ_17",""
18,"TEXT_AKTKVA301_04789_SEQ_18",""
19,"TEXT_AKTKVA301_04789_SEQ_19",""
20,"TEXT_AKTKVA301_04789_SEQ_20",""
21,"TEXT_AKTKVA301_04789_SEQ_21",""
22,"TEXT_AKTKVA301_04789_SEQ_22",""
