#,Unknown0,Unknown1
0,TEXT_COMGRD001_01105_SEQ_00,쌍사당 대령 보르셀은 모험가에게 할 말이 있는 듯하다.
1,TEXT_COMGRD001_01105_SEQ_01,쌍사당 대령 보르셀이 총사령부 장병들의 훈련소인 '늑대우리'를 소개해주었다. 림사 로민사 앞바다에 있는 '늑대우리'에 가서 '흑와단 대위 베르쿠야'에게 말을 걸자.
2,TEXT_COMGRD001_01105_SEQ_02,흑와단 대위 베르쿠야와 대화했다. 그는 모험가를 환영하며 '늑대우리'에서 마음껏 단련하고 가라고 격려해주었다.
3,TEXT_COMGRD001_01105_SEQ_03,
4,TEXT_COMGRD001_01105_SEQ_04,
5,TEXT_COMGRD001_01105_SEQ_05,
6,TEXT_COMGRD001_01105_SEQ_06,
7,TEXT_COMGRD001_01105_SEQ_07,
8,TEXT_COMGRD001_01105_SEQ_08,
9,TEXT_COMGRD001_01105_SEQ_09,
10,TEXT_COMGRD001_01105_SEQ_10,
11,TEXT_COMGRD001_01105_SEQ_11,
12,TEXT_COMGRD001_01105_SEQ_12,
13,TEXT_COMGRD001_01105_SEQ_13,
14,TEXT_COMGRD001_01105_SEQ_14,
15,TEXT_COMGRD001_01105_SEQ_15,
16,TEXT_COMGRD001_01105_SEQ_16,
17,TEXT_COMGRD001_01105_SEQ_17,
18,TEXT_COMGRD001_01105_SEQ_18,
19,TEXT_COMGRD001_01105_SEQ_19,
20,TEXT_COMGRD001_01105_SEQ_20,
21,TEXT_COMGRD001_01105_SEQ_21,
22,TEXT_COMGRD001_01105_SEQ_22,
23,TEXT_COMGRD001_01105_SEQ_23,
24,TEXT_COMGRD001_01105_TODO_00,늑대우리에서 흑와단 대위 베르쿠야와 대화
25,TEXT_COMGRD001_01105_TODO_01,
26,TEXT_COMGRD001_01105_TODO_02,
27,TEXT_COMGRD001_01105_TODO_03,
28,TEXT_COMGRD001_01105_TODO_04,
29,TEXT_COMGRD001_01105_TODO_05,
30,TEXT_COMGRD001_01105_TODO_06,
31,TEXT_COMGRD001_01105_TODO_07,
32,TEXT_COMGRD001_01105_TODO_08,
33,TEXT_COMGRD001_01105_TODO_09,
34,TEXT_COMGRD001_01105_TODO_10,
35,TEXT_COMGRD001_01105_TODO_11,
36,TEXT_COMGRD001_01105_TODO_12,
37,TEXT_COMGRD001_01105_TODO_13,
38,TEXT_COMGRD001_01105_TODO_14,
39,TEXT_COMGRD001_01105_TODO_15,
40,TEXT_COMGRD001_01105_TODO_16,
41,TEXT_COMGRD001_01105_TODO_17,
42,TEXT_COMGRD001_01105_TODO_18,
43,TEXT_COMGRD001_01105_TODO_19,
44,TEXT_COMGRD001_01105_TODO_20,
45,TEXT_COMGRD001_01105_TODO_21,
46,TEXT_COMGRD001_01105_TODO_22,
47,TEXT_COMGRD001_01105_TODO_23,
48,TEXT_COMGRD001_01105_VORSAILE_000_000,"Player Player, 내 얘기 좀 들어보게.
우리 '쌍사당'은 자네한테 매우 큰 기대를 걸고 있다네."
49,TEXT_COMGRD001_01105_VORSAILE_000_001,"이렇게 혼란스러운 시대에는 자네와 같은 자들의 힘이
세계를 평화와 안정으로 이끄는 데
중요한 역할을 할 거라고 믿기 때문이지."
50,TEXT_COMGRD001_01105_VORSAILE_000_002,"그렇게 모두의 기대를 한 몸에 모으고 있는 자네이지만
세상은 전란의 시대…… 끝까지 살아남으려면
더욱더 실력을 키워놓는 편이 좋지 않겠나?"
51,TEXT_COMGRD001_01105_VORSAILE_000_003,"그래서 자네한테 소개해주려는 시설이 있네.
에오르제아 도시군사동맹이 공동으로 설립해서
운용하고 있는 총사령부 장병용 훈련소야."
52,TEXT_COMGRD001_01105_VORSAILE_000_004,"이 훈련소의 이름은…… 바로 '늑대우리'일세!
대인전 실력을 연마하려는 고수들이 모여
밤낮으로 육체를 움직이는 장소이지!"
53,TEXT_COMGRD001_01105_VORSAILE_000_005,"자네가 시설을 이용할 수 있게 미리 연락해두었으니
접수를 담당하는 '흑와단 대위 베르쿠야'한테 가서 얘기하면
곧바로 '모의 전투'에 참가할 수 있을 걸세."
54,TEXT_COMGRD001_01105_VORSAILE_000_006,"'늑대우리'는 라노시아 앞바다에 있으니까
저지 라노시아 '모라비 조선소'에서
연락선을 타고 가면 될 거야."
55,TEXT_COMGRD001_01105_BERKOEYA_000_010,"나는 흑와단 베르쿠야 루탈신 대위다!
굶주린 늑대들의 소굴, '늑대우리'에서 훈련교관을 맡고 있지!"
56,TEXT_COMGRD001_01105_BERKOEYA_000_011,"현재 이곳에서는 각국 총사령부에 소속된 자나
모험가 부대에서 지원한 자로 이루어진 합동 훈련……
'크리스탈라인 컨플릭트'를 진행 중이다!!"
57,TEXT_COMGRD001_01105_BERKOEYA_000_012,"즉, 사람 대 사람이 펼치는 전투 훈련! 소속과 계급은 물론
과거의 명성도 상관 없는 오로지 자신의 이빨과 발톱으로
스스로의 존재를 증명하는…… 짐승들의 뜨거운 결투다!!"
58,TEXT_COMGRD001_01105_BERKOEYA_000_013,"어이, 잘 들어라! 물어뜯어라! 그리고 할퀴어라!
싸우고 또 싸워서 적을 찢어발기는 맹견……
아니, 사납고 영악한 늑대가 돼라!"
59,TEXT_COMGRD001_01105_BERKOEYA_000_014,"개밥이 되어 비참하게 뜯어먹힌 상태로 끝나고 싶지 않다면
밖에서 담당자 얘기를 듣는 게 좋다……
'크리스탈라인 컨플릭트'의 기본을 귀에 못이 박히도록 익히고 와라!"
