#,Unknown0,Unknown1
0,TEXT_AKTKZI103_04486_SEQ_00,"**특수 규칙:  레벨 보정**
포이보스 제어탑에 있는 베르폴렌은 생각에 잠겨 있다."
1,TEXT_AKTKZI103_04486_SEQ_01,"※ 이 퀘스트에는 **** 레벨 보정
　적용됩니다.

베르폴렌은, 이번에는 인공 지맥을 따라 흐르는 불속성 에테르를 조사하고 싶은 듯하다. 라비린토스의 메리올 실험 농장에 있는 '베르폴렌'과 대화하자."
2,TEXT_AKTKZI103_04486_SEQ_02,베르폴렌은 에테르 계측기를 써서 불속성 에테르가 약해진 지점을 찾아내어 이변을 조사하기로 했다. 메리올 실험 농장 남쪽에 있는 '베르폴렌'과 대화하자.
3,TEXT_AKTKZI103_04486_SEQ_03,베르폴렌은 속성 증식로 주위에만 있어야 할 아날라를 발견했다. 아무래도 아날라가 불속성 에테르를 흡수하고 있던 모양이다. 그 심핵이 있으면 이변의 증거로 제시할 수 있다고 한다. 메리올 실험 농장 남쪽에서 '' 처치하고 '' 입수하자.
4,TEXT_AKTKZI103_04486_SEQ_04, 입수했다. 메리올 실험 농장 남쪽에 있는 '베르폴렌'에게 '' 건네자.
5,TEXT_AKTKZI103_04486_SEQ_05,베르폴렌에게  건넸다. 이것으로 어른들을 설득할 수 있다고 한다.
6,TEXT_AKTKZI103_04486_SEQ_06,
7,TEXT_AKTKZI103_04486_SEQ_07,
8,TEXT_AKTKZI103_04486_SEQ_08,
9,TEXT_AKTKZI103_04486_SEQ_09,
10,TEXT_AKTKZI103_04486_SEQ_10,
11,TEXT_AKTKZI103_04486_SEQ_11,
12,TEXT_AKTKZI103_04486_SEQ_12,
13,TEXT_AKTKZI103_04486_SEQ_13,
14,TEXT_AKTKZI103_04486_SEQ_14,
15,TEXT_AKTKZI103_04486_SEQ_15,
16,TEXT_AKTKZI103_04486_SEQ_16,
17,TEXT_AKTKZI103_04486_SEQ_17,
18,TEXT_AKTKZI103_04486_SEQ_18,
19,TEXT_AKTKZI103_04486_SEQ_19,
20,TEXT_AKTKZI103_04486_SEQ_20,
21,TEXT_AKTKZI103_04486_SEQ_21,
22,TEXT_AKTKZI103_04486_SEQ_22,
23,TEXT_AKTKZI103_04486_SEQ_23,
24,TEXT_AKTKZI103_04486_TODO_00,베르폴렌과 대화
25,TEXT_AKTKZI103_04486_TODO_01,베르폴렌과 다시 대화
26,TEXT_AKTKZI103_04486_TODO_02,에게서  입수
27,TEXT_AKTKZI103_04486_TODO_03,베르폴렌에게  전달
28,TEXT_AKTKZI103_04486_TODO_04,
29,TEXT_AKTKZI103_04486_TODO_05,
30,TEXT_AKTKZI103_04486_TODO_06,
31,TEXT_AKTKZI103_04486_TODO_07,
32,TEXT_AKTKZI103_04486_TODO_08,
33,TEXT_AKTKZI103_04486_TODO_09,
34,TEXT_AKTKZI103_04486_TODO_10,
35,TEXT_AKTKZI103_04486_TODO_11,
36,TEXT_AKTKZI103_04486_TODO_12,
37,TEXT_AKTKZI103_04486_TODO_13,
38,TEXT_AKTKZI103_04486_TODO_14,
39,TEXT_AKTKZI103_04486_TODO_15,
40,TEXT_AKTKZI103_04486_TODO_16,
41,TEXT_AKTKZI103_04486_TODO_17,
42,TEXT_AKTKZI103_04486_TODO_18,
43,TEXT_AKTKZI103_04486_TODO_19,
44,TEXT_AKTKZI103_04486_TODO_20,
45,TEXT_AKTKZI103_04486_TODO_21,
46,TEXT_AKTKZI103_04486_TODO_22,
47,TEXT_AKTKZI103_04486_TODO_23,
48,TEXT_AKTKZI103_04486_VERPAULAINE_000_000,"날 도와줄 거죠?
믿어 줘서 고마워요!"
49,TEXT_AKTKZI103_04486_VERPAULAINE_000_001,"자, 제어탑과 속성 증식로에 문제가 없다면
사고방식을 바꿔야겠어요."
50,TEXT_AKTKZI103_04486_VERPAULAINE_000_002,"이번에는 속성 증식로에서 출력되는 불속성 에테르가
인공 태양까지 전송되는 경로를 의심해 봐야 해요."
51,TEXT_AKTKZI103_04486_VERPAULAINE_000_003,"내가 조사하기로는, 인공 태양의 자동 제어 기구는
입력되는 불속성 에테르가 약해지면
일시적으로 부하를 걸어서 밝기를 유지하려고 한대요."
52,TEXT_AKTKZI103_04486_VERPAULAINE_000_004,"만약 그게 빛의 색조가 바뀐 원인이라면
분명히 불속성 에테르의 입력량에 이상이 있을 거예요……!"
53,TEXT_AKTKZI103_04486_VERPAULAINE_000_005,"백문이 불여일견이잖아요.
인공 지맥을 흐르는 불속성 에테르를 계측해서
어딘가에서 약해지지 않았는지 조사해 보면 돼요."
54,TEXT_AKTKZI103_04486_VERPAULAINE_000_006,"근데 그러려면 에테르 계측기가 필요해요.
가까운 메리올 실험 농장에서 구해 보죠."
55,TEXT_AKTKZI103_04486_VERPAULAINE_000_010,"자율 학습 핑계를 대고 에테르 계측기를 빌려 왔어요.
당장 인공 지맥을 흐르는 불속성 에테르를 계측해 볼게요."
56,TEXT_AKTKZI103_04486_VERPAULAINE_000_011,"흐음…… 이럴 줄 알았어!
예상대로 불속성 에테르가 약해져 있어요!"
57,TEXT_AKTKZI103_04486_VERPAULAINE_000_012,"이 수치를 계산해 보면…… 에테르가 약해진 지점은
그러니까…… 메리올 실험 농장의 남쪽이네요.
그쪽에 분명히 어떤 이변이 있을 거예요!"
58,TEXT_AKTKZI103_04486_Q1_000_000,뭐라고 말씀하시겠습니까?
59,TEXT_AKTKZI103_04486_A1_000_001,그런 것까지 알 수 있어?
60,TEXT_AKTKZI103_04486_A1_000_002,어린아이 같지 않군
61,TEXT_AKTKZI103_04486_VERPAULAINE_000_013,"아빠는 에테르학, 엄마는 수학 전문가라서
어릴 때부터 전문 교육을 받았거든요."
62,TEXT_AKTKZI103_04486_VERPAULAINE_000_014,"그리고 라비린토스는 내 고향이에요.
그 누구보다도 잘 알고 있는걸요!"
63,TEXT_AKTKZI103_04486_VERPAULAINE_000_015,"자, 에테르가 약해진 지점에 가서
이변을 찾아보자고요!"
