key,0,1
#,,
int32,str,str
0,"TEXT_JOBREL300QUESTLEAVE_00350_ARDASHIR_000_000","<Highlight>ObjectParameter(1)</Highlight> 님.
이번 인조 정령 연구를 잠시 중단하고 쉬고 싶으신가요?"
1,"TEXT_JOBREL300QUESTLEAVE_00350_Q1_000_000","연구를 중단하시겠습니까?"
2,"TEXT_JOBREL300QUESTLEAVE_00350_ARDASHIR_000_010","그, 그렇군요!!
항상 힘든 부탁만 드려서
잠시 연구를 쉬고 싶어진 줄 알았습니다……."
3,"TEXT_JOBREL300QUESTLEAVE_00350_ARDASHIR_000_011","그럼 앞으로도 잘 부탁드립니다……!
물론, 쉬고 싶어지시면 언제든지 말씀하세요.
저는 저 뒤에 있는 아저씨처럼 막무가내가 아니니까요!"
4,"TEXT_JOBREL300QUESTLEAVE_00350_ARDASHIR_000_020","알겠습니다.
<Highlight>ObjectParameter(1)</Highlight> 님께도 휴식이 필요하니까요.
인조 정령을 다시 키우고 싶어지시면 제게 말씀하세요."
5,"TEXT_JOBREL300QUESTLEAVE_00350_ARDASHIR_000_030","알겠습니다!!
제가 울란 님과 아노트에게 이야기해 놓겠습니다."
6,"TEXT_JOBREL300QUESTLEAVE_00350_ARDASHIR_000_031","연구를 다시 시작할 준비가 되시면
제게 말씀해주세요!"
7,"TEXT_JOBREL300QUESTLEAVE_00350_SYSTEM_000_001","퀘스트 '피어나는 인조 정령'을 포기하면
인조 정령의 능력치가 초기화됩니다."
8,"TEXT_JOBREL300QUESTLEAVE_00350_SYSTEM_000_002","같은 직업으로 다시 '피어나는 인조 정령'을 수락해도
현재 능력치는 반영되지 않습니다."
9,"TEXT_JOBREL300QUESTLEAVE_00350_SYSTEM_000_003","또, 인조 정령을 성장시킬 때 사용한
<Sheet(Item,15841,0)/><13>FF0F02280BFF054974656DF23DE10103FF04EC9980FF04EAB3BC</13> <Sheet(Item,15840,0)/><13>FF0F02280BFF054974656DF23DE00103FF04EB8A94FF04EC9D80</13> 회수할 수 없습니다."
10,"TEXT_JOBREL300QUESTLEAVE_00350_SYSTEM_000_004","'피어나는 인조 정령'을 포기하기 전에
신중히 생각하고 결정하시기 바랍니다."
11,"TEXT_JOBREL300QUESTLEAVE_00350_Q1_000_010","정말로 '피어나는 인조 정령'을 포기하시겠습니까?"
12,"TEXT_JOBREL300QUESTLEAVE_00350_SYSTEM_000_010","퀘스트 '피어나는 인조 정령'을  포기하지 않았습니다."
13,"TEXT_JOBREL300QUESTLEAVE_00350_SYSTEM_000_020","퀘스트 '피어나는 인조 정령'을 포기했습니다."
