key,0,1
#,,
int32,str,str
0,"TEXT_HOUFIXMANSIONOFFICER_00363_TALK_000_000","<Switch(IntegerParameter(1))><Case(1)>중층 돛대</Case><Case(2)>백합 언덕</Case><Case(3)>나나모 대풍차</Case><Case(4)>홍매전</Case><Case(5)> 단란한 난롯가</Case></Switch>에 잘 오셨습니다!
이곳에서는 아파트 구매나 이용에 대해
안내해드리고 있습니다."
1,"TEXT_HOUFIXMANSIONOFFICER_00363_SELECT_001_000","아파트에 대해 물어보기"
2,"TEXT_HOUFIXMANSIONOFFICER_00363_SELECT_001_001","취소"
3,"TEXT_HOUFIXMANSIONOFFICER_00363_SELECT_006_000","무엇을 물어보시겠습니까?"
4,"TEXT_HOUFIXMANSIONOFFICER_00363_SELECT_006_001","아파트에서 할 수 있는 일"
5,"TEXT_HOUFIXMANSIONOFFICER_00363_SELECT_006_002","입주에 대해서"
6,"TEXT_HOUFIXMANSIONOFFICER_00363_SELECT_006_003","퇴거에 대해서"
7,"TEXT_HOUFIXMANSIONOFFICER_00363_SELECT_006_004","내장재 변경에 대해서"
8,"TEXT_HOUFIXMANSIONOFFICER_00363_SELECT_006_005","가구 설치에 대해서"
9,"TEXT_HOUFIXMANSIONOFFICER_00363_SELECT_006_006","밝기 조절 기능에 대해서"
10,"TEXT_HOUFIXMANSIONOFFICER_00363_SELECT_006_007","가구와 조경물의 거래에 대해서"
11,"TEXT_HOUFIXMANSIONOFFICER_00363_SELECT_006_008","초코보 축사에 대해서"
12,"TEXT_HOUFIXMANSIONOFFICER_00363_SELECT_006_009","취소"
13,"TEXT_HOUFIXMANSIONOFFICER_00363_TALK_006_001_001","아파트는 모험가를 위해서
각 모험가 거주구 내에 준비된 '개인용 거주 시설'입니다."
14,"TEXT_HOUFIXMANSIONOFFICER_00363_TALK_006_001_002","아파트 내의 '개인실'을 구매하면,
당신만의 개인 공간으로 이용할 수 있습니다.
가구나 벽지를 이용해 마음껏 꾸며보세요."
15,"TEXT_HOUFIXMANSIONOFFICER_00363_SYSTEM_006_001_003","방 안에는 '화분', '오케스트리온',
'초인종', '미용사 호출 초인종', '추억의 보관함',
'고용 NPC' 등의 편리한 설비도 자유롭게 배치할 수 있습니다."
