#,Unknown0,Unknown1
0,TEXT_STMBDZ719_02822_SEQ_00,굽어보는 바위에 있는 메세프사는 아난타족에 대해 조사하고 있는 듯하다. 
1,TEXT_STMBDZ719_02822_SEQ_01,
2,TEXT_STMBDZ719_02822_SEQ_02,
3,TEXT_STMBDZ719_02822_SEQ_03,
4,TEXT_STMBDZ719_02822_SEQ_04,
5,TEXT_STMBDZ719_02822_SEQ_05,
6,TEXT_STMBDZ719_02822_SEQ_06,
7,TEXT_STMBDZ719_02822_SEQ_07,
8,TEXT_STMBDZ719_02822_SEQ_08,
9,TEXT_STMBDZ719_02822_SEQ_09,
10,TEXT_STMBDZ719_02822_SEQ_10,
11,TEXT_STMBDZ719_02822_SEQ_11,
12,TEXT_STMBDZ719_02822_SEQ_12,
13,TEXT_STMBDZ719_02822_SEQ_13,
14,TEXT_STMBDZ719_02822_SEQ_14,
15,TEXT_STMBDZ719_02822_SEQ_15,
16,TEXT_STMBDZ719_02822_SEQ_16,
17,TEXT_STMBDZ719_02822_SEQ_17,
18,TEXT_STMBDZ719_02822_SEQ_18,
19,TEXT_STMBDZ719_02822_SEQ_19,
20,TEXT_STMBDZ719_02822_SEQ_20,
21,TEXT_STMBDZ719_02822_SEQ_21,
22,TEXT_STMBDZ719_02822_SEQ_22,
23,TEXT_STMBDZ719_02822_SEQ_23,
24,TEXT_STMBDZ719_02822_TODO_00,비라 닐리야에 있는 아난타족과 대화
25,TEXT_STMBDZ719_02822_TODO_01,메세프사에게 보고 
26,TEXT_STMBDZ719_02822_TODO_02,에서 수지 입수
27,TEXT_STMBDZ719_02822_TODO_03,메세프사에게  전달  
28,TEXT_STMBDZ719_02822_TODO_04,
29,TEXT_STMBDZ719_02822_TODO_05,
30,TEXT_STMBDZ719_02822_TODO_06,
31,TEXT_STMBDZ719_02822_TODO_07,
32,TEXT_STMBDZ719_02822_TODO_08,
33,TEXT_STMBDZ719_02822_TODO_09,
34,TEXT_STMBDZ719_02822_TODO_10,
35,TEXT_STMBDZ719_02822_TODO_11,
36,TEXT_STMBDZ719_02822_TODO_12,
37,TEXT_STMBDZ719_02822_TODO_13,
38,TEXT_STMBDZ719_02822_TODO_14,
39,TEXT_STMBDZ719_02822_TODO_15,
40,TEXT_STMBDZ719_02822_TODO_16,
41,TEXT_STMBDZ719_02822_TODO_17,
42,TEXT_STMBDZ719_02822_TODO_18,
43,TEXT_STMBDZ719_02822_TODO_19,
44,TEXT_STMBDZ719_02822_TODO_20,
45,TEXT_STMBDZ719_02822_TODO_21,
46,TEXT_STMBDZ719_02822_TODO_22,
47,TEXT_STMBDZ719_02822_TODO_23,
48,TEXT_STMBDZ719_02822_MSEPTHA_000_001,"어머, 당신.
시간 있으면 내 부탁 좀 들어주지 않을래?"
49,TEXT_STMBDZ719_02822_MSEPTHA_000_002,"이번에 아난타족과 물물교환회를 하는데, 늘 가져가던 물건과 함께
그들이 좋아할 만한 물건을 준비하고 싶어. "
50,TEXT_STMBDZ719_02822_MSEPTHA_000_003,"그래서 말인데, '비라 닐리야'에 있는 아난타족을 대상으로
그들이 원하는 것이나 곤란한 점 같은 걸 조사해줬으면 좋겠어.
그래…… 한 5명 정도만 물어보고 와주면 안 될까?"
