#,Unknown0,Unknown1
0,TEXT_XXAUSE114_03877_SEQ_00,망자의 종소리에 있는 슬라프본은 모험가에게 이전 장소를 소개하고 싶은 모양이다.
1,TEXT_XXAUSE114_03877_SEQ_01,슬라프본과 얘기하는데 타타루에게 긴급사태 연락이 왔다. 저녁별 만의 '모래의 집'에 있는 '타타루'와 대화하자.
2,TEXT_XXAUSE114_03877_SEQ_02,타타루는 어수선한 모래의 집 분위기에 불안감을 느끼는 모양이다. 모래의 집에 있는 '민필리아'와 대화하자.
3,TEXT_XXAUSE114_03877_SEQ_03,새로운 야만신이 나타났다는 소식이 쌍사당에서 들어왔다고 한다. 그리다니아 '쌍사당 통합사령부'에 있는 '쌍사당 대령 보르셀'과 대화하자.
4,TEXT_XXAUSE114_03877_SEQ_04,쌍사당 대령 보르셀과 대화했다. 사태가 매우 심각한 것 같은데…….
5,TEXT_XXAUSE114_03877_SEQ_05,
6,TEXT_XXAUSE114_03877_SEQ_06,
7,TEXT_XXAUSE114_03877_SEQ_07,
8,TEXT_XXAUSE114_03877_SEQ_08,
9,TEXT_XXAUSE114_03877_SEQ_09,
10,TEXT_XXAUSE114_03877_SEQ_10,
11,TEXT_XXAUSE114_03877_SEQ_11,
12,TEXT_XXAUSE114_03877_SEQ_12,
13,TEXT_XXAUSE114_03877_SEQ_13,
14,TEXT_XXAUSE114_03877_SEQ_14,
15,TEXT_XXAUSE114_03877_SEQ_15,
16,TEXT_XXAUSE114_03877_SEQ_16,
17,TEXT_XXAUSE114_03877_SEQ_17,
18,TEXT_XXAUSE114_03877_SEQ_18,
19,TEXT_XXAUSE114_03877_SEQ_19,
20,TEXT_XXAUSE114_03877_SEQ_20,
21,TEXT_XXAUSE114_03877_SEQ_21,
22,TEXT_XXAUSE114_03877_SEQ_22,
23,TEXT_XXAUSE114_03877_SEQ_23,
24,TEXT_XXAUSE114_03877_TODO_00,모래의 집에 있는 타타루와 대화
25,TEXT_XXAUSE114_03877_TODO_01,민필리아와 대화
26,TEXT_XXAUSE114_03877_TODO_02,쌍사당 통합사령부의 쌍사당 대령 보르셀과 대화
27,TEXT_XXAUSE114_03877_TODO_03,
28,TEXT_XXAUSE114_03877_TODO_04,
29,TEXT_XXAUSE114_03877_TODO_05,
30,TEXT_XXAUSE114_03877_TODO_06,
31,TEXT_XXAUSE114_03877_TODO_07,
32,TEXT_XXAUSE114_03877_TODO_08,
33,TEXT_XXAUSE114_03877_TODO_09,
34,TEXT_XXAUSE114_03877_TODO_10,
35,TEXT_XXAUSE114_03877_TODO_11,
36,TEXT_XXAUSE114_03877_TODO_12,
37,TEXT_XXAUSE114_03877_TODO_13,
38,TEXT_XXAUSE114_03877_TODO_14,
39,TEXT_XXAUSE114_03877_TODO_15,
40,TEXT_XXAUSE114_03877_TODO_16,
41,TEXT_XXAUSE114_03877_TODO_17,
42,TEXT_XXAUSE114_03877_TODO_18,
43,TEXT_XXAUSE114_03877_TODO_19,
44,TEXT_XXAUSE114_03877_TODO_20,
45,TEXT_XXAUSE114_03877_TODO_21,
46,TEXT_XXAUSE114_03877_TODO_22,
47,TEXT_XXAUSE114_03877_TODO_23,
48,TEXT_XXAUSE114_03877_SYSTEM_100_000,"진행 중인 주요 퀘스트를 포기해야 수락할 수 있습니다.
주 메뉴 '임무 정보'에서
'퀘스트'를 선택하여 포기해 주십시오."
49,TEXT_XXAUSE114_03877_SLAFBORN_000_000,"자네가 아까 전해준 서류 말인데,
그 안에는 모험가 길드 본부에서 보낸 승인장이 들어 있었다."
50,TEXT_XXAUSE114_03877_SLAFBORN_000_001,"모험가 길드가 본부 기능을 일부 이전할 목적으로
준비하던 건물을 '새벽'에게 양도하겠다는 서류 말이다."
