#,Unknown0,Unknown1
0,TEXT_BANKJN405_02989_SEQ_00,"**특수 규칙:  레벨 보정(직업 변경 제한)**
※ 이 퀘스트는 수락 시점의 직업으로만 진행할 수 있습니다.

푸른 물구슬에 있는 즈킨은 조개 줍기를 할 수 없어서 곤란한 듯하다. "
1,TEXT_BANKJN405_02989_SEQ_01,
2,TEXT_BANKJN405_02989_SEQ_02,
3,TEXT_BANKJN405_02989_SEQ_03,
4,TEXT_BANKJN405_02989_SEQ_04,
5,TEXT_BANKJN405_02989_SEQ_05,
6,TEXT_BANKJN405_02989_SEQ_06,
7,TEXT_BANKJN405_02989_SEQ_07,
8,TEXT_BANKJN405_02989_SEQ_08,
9,TEXT_BANKJN405_02989_SEQ_09,
10,TEXT_BANKJN405_02989_SEQ_10,
11,TEXT_BANKJN405_02989_SEQ_11,
12,TEXT_BANKJN405_02989_SEQ_12,
13,TEXT_BANKJN405_02989_SEQ_13,
14,TEXT_BANKJN405_02989_SEQ_14,
15,TEXT_BANKJN405_02989_SEQ_15,
16,TEXT_BANKJN405_02989_SEQ_16,
17,TEXT_BANKJN405_02989_SEQ_17,
18,TEXT_BANKJN405_02989_SEQ_18,
19,TEXT_BANKJN405_02989_SEQ_19,
20,TEXT_BANKJN405_02989_SEQ_20,
21,TEXT_BANKJN405_02989_SEQ_21,
22,TEXT_BANKJN405_02989_SEQ_22,
23,TEXT_BANKJN405_02989_SEQ_23,
24,TEXT_BANKJN405_02989_TODO_00,"지옥뚜껑의 에서 둘러보고  처치 후,
몰려든  처치 "
25,TEXT_BANKJN405_02989_TODO_01,즈킨에게 보고
26,TEXT_BANKJN405_02989_TODO_02,
27,TEXT_BANKJN405_02989_TODO_03,
28,TEXT_BANKJN405_02989_TODO_04,
29,TEXT_BANKJN405_02989_TODO_05,
30,TEXT_BANKJN405_02989_TODO_06,
31,TEXT_BANKJN405_02989_TODO_07,
32,TEXT_BANKJN405_02989_TODO_08,
33,TEXT_BANKJN405_02989_TODO_09,
34,TEXT_BANKJN405_02989_TODO_10,
35,TEXT_BANKJN405_02989_TODO_11,
36,TEXT_BANKJN405_02989_TODO_12,
37,TEXT_BANKJN405_02989_TODO_13,
38,TEXT_BANKJN405_02989_TODO_14,
39,TEXT_BANKJN405_02989_TODO_15,
40,TEXT_BANKJN405_02989_TODO_16,
41,TEXT_BANKJN405_02989_TODO_17,
42,TEXT_BANKJN405_02989_TODO_18,
43,TEXT_BANKJN405_02989_TODO_19,
44,TEXT_BANKJN405_02989_TODO_20,
45,TEXT_BANKJN405_02989_TODO_21,
46,TEXT_BANKJN405_02989_TODO_22,
47,TEXT_BANKJN405_02989_TODO_23,
48,TEXT_BANKJN405_02989_ZUKIN_000_000,"Player Player 누님, 나 좀 도와줘어!
지옥뚜껑에  나왔다아!
그런 뜨거운 불 정령한테 공격 받으면 우린 바짝 말라 버릴 거다아!"
49,TEXT_BANKJN405_02989_ZUKIN_000_001,"그렇지만 그 부근에선 좋은 조개를 많이 주울 수 있다아.
장사하려면 조개를 주워야 하니까
절대 포기하고 싶지 않다아."
50,TEXT_BANKJN405_02989_ZUKIN_000_002,"누님, 미안하지만 가서 좀 물리쳐줘어!
지옥뚜껑에서 둘러보고 '' 나타나거든 쓰러뜨려라아.
그러다 보면 언젠가 두목인 '' 모습을 드러낼 거다아."
51,TEXT_BANKJN405_02989_ZUKIN_000_019,"누님,  물리쳤나아?"
52,TEXT_BANKJN405_02989_ZUKIN_000_020,"오오, 확실하게 물리쳐주었구나아!
이제 안심하고 조개를 다시 주울 수 있겠다아."
53,TEXT_BANKJN405_02989_ZUKIN_000_021,"조개를 많이 모으면 자개 항아리를 만들 거다아.
나마즈오는 항아리 안에 들어가는 걸 좋아한다고 하더라아.
아름다운 항아리를 만들어주면 틀림없이 좋아할 거다아."
54,TEXT_BANKJN405_02989_ZUKIN_000_022,"누님, 도와줘서 고맙다아.
다시  나오면
누님한테 부탁할게에!"
