#,Unknown0,Unknown1
0,TEXT_STMBDY104_02922_SEQ_00,푸른 물구슬에 있는 스미츠보는 모험가에게 '작살질'에 대해 가르쳐 주려는 모양이다.
1,TEXT_STMBDY104_02922_SEQ_01,
2,TEXT_STMBDY104_02922_SEQ_02,
3,TEXT_STMBDY104_02922_SEQ_03,
4,TEXT_STMBDY104_02922_SEQ_04,
5,TEXT_STMBDY104_02922_SEQ_05,
6,TEXT_STMBDY104_02922_SEQ_06,
7,TEXT_STMBDY104_02922_SEQ_07,
8,TEXT_STMBDY104_02922_SEQ_08,
9,TEXT_STMBDY104_02922_SEQ_09,
10,TEXT_STMBDY104_02922_SEQ_10,
11,TEXT_STMBDY104_02922_SEQ_11,
12,TEXT_STMBDY104_02922_SEQ_12,
13,TEXT_STMBDY104_02922_SEQ_13,
14,TEXT_STMBDY104_02922_SEQ_14,
15,TEXT_STMBDY104_02922_SEQ_15,
16,TEXT_STMBDY104_02922_SEQ_16,
17,TEXT_STMBDY104_02922_SEQ_17,
18,TEXT_STMBDY104_02922_SEQ_18,
19,TEXT_STMBDY104_02922_SEQ_19,
20,TEXT_STMBDY104_02922_SEQ_20,
21,TEXT_STMBDY104_02922_SEQ_21,
22,TEXT_STMBDY104_02922_SEQ_22,
23,TEXT_STMBDY104_02922_SEQ_23,
24,TEXT_STMBDY104_02922_TODO_00,물고기를 찾는 코우진족과 대화
25,TEXT_STMBDY104_02922_TODO_01,
26,TEXT_STMBDY104_02922_TODO_02,
27,TEXT_STMBDY104_02922_TODO_03,
28,TEXT_STMBDY104_02922_TODO_04,
29,TEXT_STMBDY104_02922_TODO_05,
30,TEXT_STMBDY104_02922_TODO_06,
31,TEXT_STMBDY104_02922_TODO_07,
32,TEXT_STMBDY104_02922_TODO_08,
33,TEXT_STMBDY104_02922_TODO_09,
34,TEXT_STMBDY104_02922_TODO_10,
35,TEXT_STMBDY104_02922_TODO_11,
36,TEXT_STMBDY104_02922_TODO_12,
37,TEXT_STMBDY104_02922_TODO_13,
38,TEXT_STMBDY104_02922_TODO_14,
39,TEXT_STMBDY104_02922_TODO_15,
40,TEXT_STMBDY104_02922_TODO_16,
41,TEXT_STMBDY104_02922_TODO_17,
42,TEXT_STMBDY104_02922_TODO_18,
43,TEXT_STMBDY104_02922_TODO_19,
44,TEXT_STMBDY104_02922_TODO_20,
45,TEXT_STMBDY104_02922_TODO_21,
46,TEXT_STMBDY104_02922_TODO_22,
47,TEXT_STMBDY104_02922_TODO_23,
48,TEXT_STMBDY104_02922_SUMITSUBO_000_000,"어라라, 네 몸에선 물고기 냄새가 아주 진동을 하는구나아.
넌 낚시의 달인인가 보네에!?"
49,TEXT_STMBDY104_02922_SUMITSUBO_000_001,"너, 물속에 잠수할 수 있는 주문은 걸려 있지이?
물고기를 잡는 걸 좋아한다면 물 위에서뿐만 아니라
물속에서도 잡을 수 있었으면 좋겠다는 생각이 들지 않아아?"
50,TEXT_STMBDY104_02922_SUMITSUBO_000_002,"우리는 '작살'을 사용해서 물고기를 잡는데 말이야아.
잠수를 할 수 있다면 너도 '작살질'을 할 수 있을 것 같은데에?"
51,TEXT_STMBDY104_02922_SUMITSUBO_000_003,"마침 동료가 북서쪽 방향으로 물고기를 잡으러 갔으니까
'작살'에 관심이 있다면 사용하는 방법을 물어 보면 어때애?
'물고기를 찾는 코우진족'이 있을 거야아."
52,TEXT_STMBDY104_02922_SUMITSUBO_000_010,"'작살'에 관심이 있다면 북서쪽 방향으로 가서
'물고기를 찾는 코우진족'에게 물어봐아.
너 정도 낚시 솜씨면 '작살'도 쉽게 다룰 수 있을 거야아."
53,TEXT_STMBDY104_02922_KOUJIN02922_000_020,"'작살'을 사용하는 방법을 알고 싶다고오?
흐음, 넌 우리처럼 물속에서 헤엄칠 수 있나 보구나아.
그럼 '작살질'도 할 수 있겠네에."
54,TEXT_STMBDY104_02922_KOUJIN02922_000_021,"물속에선 물고기가 모이는 곳을 찾는 게 중요해에.
제대로 찾았다면 바로 '작살'을 겨누고
눈앞에 물고기가 오면 야압!! 하고 찌르면 돼애."
55,TEXT_STMBDY104_02922_KOUJIN02922_000_022,"'작살'은 대충 그런 식으로 사용하면 돼애.
남는 '작살'이 있으니까 너도 한번 해봐아!"
56,TEXT_STMBDY104_02922_KOUJIN02922_000_023,"마침 이 근방에는 물고기가 많이 모이거드은.
여기서 '작살질'을 연습해 보면 좋을 거야아~!
그럼 수고해애!"
57,TEXT_STMBDY104_02922_SYSTEM_000_050,"작살을 사용한 수중 채집 '작살질'을 할 수 있게 되었습니다!
보조 도구인 ''을 장비하면
물속에서 채집을 할 수 있습니다."
58,TEXT_STMBDY104_02922_SYSTEM_100_050,"물고기가 많이 숨어 있는 물속 장소를 '어장'이라 합니다.
'어장'은 기술 '어부의 눈'을 사용하면
보이게 됩니다."
59,TEXT_STMBDY104_02922_SYSTEM_000_051,"물속에서 물고기가 모이는 '어장'을 발견했을 때
'어장'에 다가가면 작살질을 시작할 수 있습니다."
60,TEXT_STMBDY104_02922_SYSTEM_000_052,（★未使用／削除予定★）
