#,Unknown0,Unknown1
0,TEXT_KINGZE302_05145_SEQ_00,"**특수 규칙:  레벨 보정**
셰셰네 청린샘에 있는 카야메네는 회사에 보고하는 자리에 동석해 주기를 바라는 듯하다."
1,TEXT_KINGZE302_05145_SEQ_01,"※ 이 퀘스트에는 **** 레벨 보정
　적용됩니다.

카야메네와 대화했다. '파란 물컹이'에 대해 증언하기 위해 샬로니 황야의 셰셰네 청린샘에 있는 '웨산페'와 대화하자."
2,TEXT_KINGZE302_05145_SEQ_02,웨산페와 대화했다. '파란 물컹이'에게 맞설 대책이 산셰야의 큰 입에 있을지도 모른다. 산셰야의 큰 입 부근에서 '카야메네'와 대화하자.
3,TEXT_KINGZE302_05145_SEQ_03,각자 흩어져서 산셰야의 큰 입을 조사하기로 했다. 산셰야의 큰 입 부근의 '' 조사해서 단서를 찾자.
4,TEXT_KINGZE302_05145_SEQ_04,산셰야의 큰 입을 조사했다. 구멍에서 샘솟는 청린수 속에서 하얗게 빛나는 보석 같은 물체를 발견했다. 산셰야의 큰 입 부근에 있는 '카야메네'와 대화하자.
5,TEXT_KINGZE302_05145_SEQ_05,카야메네와 대화했다. 각 구멍마다 투명한 보석이 놓여 있는 것을 알게 되었다. 카야메네는 이 일에 대해 자세히 알 만한 인물로 짐작 가는 사람이 있다고 한다. 계속해서 카야메네와 조사하자.
6,TEXT_KINGZE302_05145_SEQ_06,
7,TEXT_KINGZE302_05145_SEQ_07,
8,TEXT_KINGZE302_05145_SEQ_08,
9,TEXT_KINGZE302_05145_SEQ_09,
10,TEXT_KINGZE302_05145_SEQ_10,
11,TEXT_KINGZE302_05145_SEQ_11,
12,TEXT_KINGZE302_05145_SEQ_12,
13,TEXT_KINGZE302_05145_SEQ_13,
14,TEXT_KINGZE302_05145_SEQ_14,
15,TEXT_KINGZE302_05145_SEQ_15,
16,TEXT_KINGZE302_05145_SEQ_16,
17,TEXT_KINGZE302_05145_SEQ_17,
18,TEXT_KINGZE302_05145_SEQ_18,
19,TEXT_KINGZE302_05145_SEQ_19,
20,TEXT_KINGZE302_05145_SEQ_20,
21,TEXT_KINGZE302_05145_SEQ_21,
22,TEXT_KINGZE302_05145_SEQ_22,
23,TEXT_KINGZE302_05145_SEQ_23,
24,TEXT_KINGZE302_05145_TODO_00,웨산페와 대화
25,TEXT_KINGZE302_05145_TODO_01,카야메네와 대화
26,TEXT_KINGZE302_05145_TODO_02,배어나온 청린수 조사
27,TEXT_KINGZE302_05145_TODO_03,카야메네와 대화
28,TEXT_KINGZE302_05145_TODO_04,
29,TEXT_KINGZE302_05145_TODO_05,
30,TEXT_KINGZE302_05145_TODO_06,
31,TEXT_KINGZE302_05145_TODO_07,
32,TEXT_KINGZE302_05145_TODO_08,
33,TEXT_KINGZE302_05145_TODO_09,
34,TEXT_KINGZE302_05145_TODO_10,
35,TEXT_KINGZE302_05145_TODO_11,
36,TEXT_KINGZE302_05145_TODO_12,
37,TEXT_KINGZE302_05145_TODO_13,
38,TEXT_KINGZE302_05145_TODO_14,
39,TEXT_KINGZE302_05145_TODO_15,
40,TEXT_KINGZE302_05145_TODO_16,
41,TEXT_KINGZE302_05145_TODO_17,
42,TEXT_KINGZE302_05145_TODO_18,
43,TEXT_KINGZE302_05145_TODO_19,
44,TEXT_KINGZE302_05145_TODO_20,
45,TEXT_KINGZE302_05145_TODO_21,
46,TEXT_KINGZE302_05145_TODO_22,
47,TEXT_KINGZE302_05145_TODO_23,
48,TEXT_KINGZE302_05145_KAYAMENE_000_000,"그럼 문제의 파란 연체생물…… '파란 물컹이'의 위험성을
우리 회사의 상층부에 보고해야겠어요!
회사에서 움직여 주면 주변 지역의 안전도 확보할 수 있을 거예요!"
49,TEXT_KINGZE302_05145_KAYAMENE_000_001,"근데 어쩌면 용병을 고용할 돈이 없다며 일축할지도 몰라요…….
확실하게 움직이게 하려면 얘기를 정리할 필요가 있을 것 같네요."
50,TEXT_KINGZE302_05145_KAYAMENE_000_002,"우선 제 선배인 '웨산페' 씨와 상의해야겠어요!
이 마을 서쪽에 있는 사무실에서 선배가 기다리고 있을 테니
거기로 와 주세요!"
51,TEXT_KINGZE302_05145_KAYAMENE_000_003,어서 웨산페 씨와 상의해 보죠!
52,TEXT_KINGZE302_05145_WESANPE_000_005,"오, 카야메네를 찾아 줘서 고맙다.
너도 동석한 자리에서 얘기를 하고 싶다던데
무슨 일이라도 있었나?"
53,TEXT_KINGZE302_05145_KAYAMENE_000_006,"제 얘기 좀 들어 보세요, 웨산페 씨!
사실은 청린수를 툴라이욜라 관문에 배달하고 오는 길에
소문의 '파란 물컹이'에게 공격받았어요!"
54,TEXT_KINGZE302_05145_WESANPE_000_007,"그래…… 그렇다면 저 친구도
'파란 물컹이'를 목격했단 말이지?"
55,TEXT_KINGZE302_05145_KAYAMENE_000_008,"네, 처음으로 외부인의 목격 증언이 확보됐어요!
지금까지 목격자는 저 같은 청린수 수송 담당뿐이었는데."
56,TEXT_KINGZE302_05145_KAYAMENE_000_009,"그나저나 청린수를 다루는 사람 앞에만 나타나다니…….
혹시 '파란 물컹이'들은 청린수에 이끌려서
나타나는 게 아닐까요……?"
57,TEXT_KINGZE302_05145_WESANPE_000_010,"만약 그렇다면 우리 회사로서는 몹시 중대한 사태겠지만
아직 그들의 행동 원리를 완전히 이해했다고는
단언하기 어려울 것 같군."
58,TEXT_KINGZE302_05145_WESANPE_000_011,"실은 '파란 물컹이'에 대해 나도 마음에 걸리는 점이 있어.
동료들에게 물어봤더니
채수탑 정비사들도 목격한 적이 있다는 걸 알게 됐다."
59,TEXT_KINGZE302_05145_WESANPE_000_012,"그런 의미에서는 청린수에 유인된다고 볼 수 있겠지만
목격 현장에는 어떤 '편향'이 있어.
'산셰야의 큰 입' 부근의 채수탑에만 나타나지 않았거든."
60,TEXT_KINGZE302_05145_WESANPE_000_013,"아, 넌 '산셰야의 큰 입'에 대해 알고 있나?
불이 붙은 지면에 뚫린 구멍을 말하는 건데."
61,TEXT_KINGZE302_05145_WESANPE_100_014,"그 구멍에서는 청린수가 스며 나오거든.
그게 태양열을 받아 불이 붙으면
자연적으로 타오르는데……."
62,TEXT_KINGZE302_05145_WESANPE_000_014,"카야메네를 뒤쫓던 '파란 물컹이'가
'산셰야의 큰 입' 바로 앞에서 돌아섰다는 것도 그렇고……
마치 녀석이 그 구멍을 피하는 것 같지 않나?"
63,TEXT_KINGZE302_05145_Q2_000_000,뭐라고 말씀하시겠습니까?
64,TEXT_KINGZE302_05145_A2_000_000,산셰야의 큰 입에 어떤 비밀이 있을지도 몰라
65,TEXT_KINGZE302_05145_A2_000_001,그 '파란 물컹이'의 기분에 달린 게 아닐까?
66,TEXT_KINGZE302_05145_A2_000_002,내가 강해 보여서 겁먹은 게 틀림없어!
67,TEXT_KINGZE302_05145_WESANPE_000_015,"동감이야.
그게 뭔지는 아직 모르겠다만."
68,TEXT_KINGZE302_05145_WESANPE_000_016,"기분…… 본능 말인가?
지능도 낮아 보이고 확실히 생각해서 한 행동은 아닌 듯하다만……
그렇다고 해도 녀석의 기분을 바꾼 요인이 큰 입에 있을 것 같군."
69,TEXT_KINGZE302_05145_WESANPE_000_017,"무, 물론 스스로에게 자신감을 갖는 건 좋은 일이지만……
그럼 목격 장소에 편향이 있는 게 설명되지 않아.
개인적으로는 산셰야의 큰 입에 비밀이 있다고 본다."
70,TEXT_KINGZE302_05145_WESANPE_000_018,"그래서 말인데…… 카야메네,
산셰야의 큰 입에 가 주겠나?
'파란 물컹이'의 생태에 대해 조사해 다오."
71,TEXT_KINGZE302_05145_WESANPE_000_019,"넌 이 근처가 고향이라 얼굴도 알려져 있으니 조사하기 편하겠지.
수송 담당 업무는 한동안 내가 맡아 주마."
72,TEXT_KINGZE302_05145_WESANPE_000_020,"부탁한다, 카야메네.
우리 짠돌이 사장님은 수송에 매번 경호원을 붙이는 걸
지금 상황에서 절대로 허락하지 않을 거야."
73,TEXT_KINGZE302_05145_KAYAMENE_000_021,"아…… 알겠습니다……!
사장님을 설득할 재료를 찾아낼게요!"
74,TEXT_KINGZE302_05145_WESANPE_000_022,"너도 조사를 거들어 다오.
카야메네 혼자서는 고생할 테고
'파란 물컹이'와 마주칠까 걱정되는군."
75,TEXT_KINGZE302_05145_WESANPE_100_022,"고맙다.
카야메네를 잘 부탁한다."
