key,0
#,
int32,str
0,""
1,"우주에 진출하고 다른 별에서 활동하기 위해, 이 동경의 만에는 달 관문 기지의 주요 시설 및 장거리 이동 시스템인 우주 라이너와 거주 모듈 같은 다양한 건축물을 실험적으로 건설할 예정이라오. 이 때문에 건축재 또한 상당히 많이 필요하지. 가장 많이 필요한 금속판은 별 밖에서 조달하거나 폭넓은 용도로 이용할 것을 고려하여, 우주 개척 계획용으로 독자적인 규격을 책정했소. 지정한 규격에 맞춘 금속판을 조달해 주길 바라오."
2,"루나아다만 광석은 달 고유의 광물이라오. 특히 이 동경의 만에서 채집할 수 있는 것은 아주 단단하지. 우주선을 만들거나 월면에 시공할 다양한 시설을 건축할 때도 아주 큰 도움이 될 성질이므로, 앞으로 계획에 폭넓게 이용할 수 있도록 활용법과 용도를 적극적으로 개발하고자 하오. 통일된 규격을 바탕으로 연구를 진행할 수 있도록, 광석을 채집한 상태 그대로 주괴로 가공하여 충분한 양을 비축해 주지 않겠소?"
3,"우주 개척 계획에는 다양한 기자재가 운용되고 있소. 그러나 기자재마다 각각 부품을 운용하면 현장에 매우 큰 관리 비용이 발생하므로, 사용하는 부품에는 기본으로 설정한 통일 규격을 적용하고 있지. 이번에는 기자재의 접합 부분이나 동력 부품 등, 설비 공사에 필요한 기자재가 부족하다는 보고를 받았소. 매우 긴급한 상황이지. 그러니 지정된 규격으로 제작하여 충분한 양을 비축해 주길 바라오."
4,"아무래도 대규모 프로젝트이다 보니, 마모된 도구를 교환할 것까지 생각하면 작업원들에게 도구와 작업복이 충분하게 보급되지 않는 경우가 종종 발생하고 있소. 이대로는 작업 품질과 모두의 사기에 영향을 끼칠 것이오. 그러니 부족한 물품을 중심으로 주요 도구들을 조달해 주길 바라오. 신형 도구를 사용하면, 계획 참가자들의 작업 효율도 향상될 것이라 기대되오."
5,"우리 연구팀이 유성의 눈물 자국에서 발견된 운석에서 여러 유익한 광물을 검출해 내는 활약을 펼쳤소. 하지만 해당 소재에서 특수한 반응이 검출되어 불안정한 상태이므로, 자원으로 활용하려면 섬세하게 가공해야만 하오. 숙련된 장인으로서 원재료를 손질하며 주의 깊게 관찰하고 적절히 대처하면서 가공 검증을 해 주길 바라오. 검증에 성공하면 새로운 자원으로 활용할 길이 열릴지도 모르오."
6,"이번에 우주 개척 계획에 새롭게 합류한 사람들은 다양한 지역에서 왔다고 하오. 애초에 이게 샬레이안이라는 나라의 특징인 모양입디다. 흠, 시설에서 아이테리스 분위기가 나게 하려 해도 특정 지역의 문화를 반영하는 정도로는 충분하지 않을 것 같소. 거주 환경을 개선하기 위해, 아이테리스 각지의 가구를 재현해 주길 바라오. 조금씩이라도 좋으니 되도록 다양한 지역의 가구를 준비하고자 하오. 번거롭겠지만 잘 부탁하오."
7,"이번에는 월면에서 조달할 수 있는 각종 자재를 이용해 어느 정도 정밀하게 가공할 수 있는지, 우선 아이테리스의 공예품을 참고해서 검증해 주길 바라오. 정밀한 작업에 응용할 수 있다면 앞으로 계획에서 가공 작업을 할 때에도 유용하게 공헌할 수 있을지도 모르오. 동시에, 이 자재들을 달 관문 기지 내의 주거 환경 개선을 위해 사용할 수 있다면 더 좋은 결과를 남길 수 있을 것 같구려. 섬세한 장식을 하거나 부품의 정밀도를 높이며 소재를 가공해 주길 바라오."
8,"월면에도 태양광과 별빛이 쏟아지지만, 햇빛을 확산시키는 대기권이 있는 지상에 비해 어둡게 느껴지는 부분은 어쩔 수 없는 부분이기도 하지. 하지만 계획에 참가한 사람들에게 최대한 지상과 같은 작업 환경을 제공할 수 있도록, 달 관문 기지 주변을 포함한 이번 활동 지역 전체에 빛을 비춰줄 조명 설비를 갖추고자 하오. 각지에 설치할 조명 장치를 알려줄 테니, 장치를 조달해 주지 않겠소?"
9,"지상에서 새로 합류한 계획 참가자 여럿이, 동경의 만의 작업 환경이 '춥다', '어둡다', '불편하다' 같은 불평을 하며 개선해달라고 요구해 왔소. 불만 사항은 어느 정도 수용하고 있기도 하거니와, 개선 요구 또한 귀중한 의견이지. 우리는 계획을 진행하며 쾌적한 환경을 마련하도록 노력해야 하니 말이오. 모든 참가자에게 더 나은 작업 환경을 제공하기 위해, 각 작업을 보조할 새로운 설비와 기자재를 마련해 주길 바라오."
10,"월면 지하 공간 조사에서 유용한 액체 및 기체 연료가 지하자원으로 존재하는 것이 확인되었소. 이를 연구하여 용도를 개발한다면 향후 계획에서 유용하게 활용할 수 있을지도 모르오. 주요 연구를 진행하게 될 달 관문 기지까지 채집한 액체와 기체를 밀폐 보존하여 운반하는 데 필요한 용기와 물자함을 조달해 주길 바라오."
11,"현재 달 관문 기지 등의 시설에서는 우리가 권장하는 기본 자재를 내장재로 사용하고 있소. 그러나 미지의 우주 환경에서 사용하기에는 강도가 약할 것이라는 우려가 있어, 계획을 추진하는 데 문제로 제기되었다오. 이를 해결하고자 경도와 내구성을 확실하게 높인 내장재로 교체하려 하오. 기지 내 시설과 우주선 내부에 사용할 견고한 금속제 칸막이와 내장재를 새롭게 제작해 주지 않겠소?"
12,"계획이 진행되며, 관리 및 보관해야 하는 비품의 수, 기지에서 생활하는 인원수, 사용하는 구역의 넓이 등, 모든 것이 급격하게 늘어나고 있소. 이에 달 관문 기지 주변에 설치할 대형 비품을 제작해 주었으면 하오. 대형 수납 설비와 긴 의자, 조명 설비 등이 이번에 조달을 의뢰하고 싶은 품목이라오. 대형 자재와 공정이 복잡한 품목은 작업 공정이 어느 정도 마무리될 때마다 보고해 주길 바라오. 해당 단계의 완성도에 따라 평가하고자 하오."
