key,0
#,
int32,str
0,""
10000,""
10001,""
10002,""
10003,""
10004,""
10005,""
10006,""
11000,""
11001,""
11002,""
11003,""
11004,""
11005,""
11006,""
11007,""
11008,""
11009,""
11010,""
11011,""
11012,""
11013,""
11014,""
11015,""
11016,""
11017,""
11018,""
11019,""
11020,""
11021,""
11022,""
11023,""
11024,""
11025,""
11026,""
11027,""
11028,""
11029,""
11030,""
11031,""
11032,""
11033,""
11034,""
11035,""
11036,""
11037,""
11038,""
11039,""
12000,""
12001,""
12002,"****"
13000,""
13001,"로비 서버 접속 중 오류가 발생했습니다."
13002,"서버가 혼잡합니다. 잠시 후 다시 로그인해 주십시오."
13003,"로그아웃 처리가 완료되지 않았습니다. 잠시 후 다시 로그인해 주십시오."
13004,"해당 명칭은 사용하실 수 없습니다. 다른 후보를 지정해 주십시오."
13005,""
13006,"로비 서버에서 오류가 발생했습니다."
13007,""
13008,""
13009,""
13010,""
13011,""
13100,"스퀘어에닉스 계정 인증 오류가 발생했습니다.
'파이널판타지14'를 종료합니다."
13101,"버전이 낮아 업데이트를 실행해야 합니다.
'파이널판타지14'를 다시 실행하십시오."
13102,"이 서비스 계정은 PC방 전용 계정이므로 '파이널판타지14'를 플레이할 수 없습니다. 공식 홈페이지를 통해 결제를 진행하십시오.
URL:
http://ff14.co.kr"
13103,"이 서비스 계정은 '미결제' 상태이므로 '파이널판타지14'를 플레이할 수 없습니다.
서비스 결제 절차는 공식 홈페이지에서 진행하실 수 있습니다.
URL:
http://ff14.co.kr"
13104,"이용 가능 시간이 남아있지 않아 게임을 시작할 수 없습니다."
13200,"시스템 점검 중입니다. 잠시 후 다시 로그인해 주십시오."
13201,"서버에서 정보를 불러오지 못했습니다. 잠시 후 다시 시도하십시오."
13202,"현재 이 서버에서는 신규 캐릭터를 생성하실 수 없습니다."
13203,"결제하신 서비스에서는 더 이상 신규 캐릭터를 생성하실 수 없습니다."
13204,"결제하신 서비스에서는 이 서버에 더 이상 신규 캐릭터를 생성하실 수 없습니다."
13205,"이 서버는 현재 로그인이 제한되어 있습니다. 접속자가 줄어들 때까지 기다려주시기 바랍니다. 잠시 후 다시 시도하십시오."
13206,"현재 서버가 혼잡합니다. 순차적으로 로그인 처리를 진행 중이오니 잠시만 기다려주십시오. (현재 <Format(IntegerParameter(1),FF022C)/>명 대기 중)"
13207,"이전 로그아웃 처리가 완료되지 않았습니다. 잠시 후 다시 시도하십시오. 본인이 로그인한 적이 없을 경우에는 고객센터에 문의하시기 바랍니다."
13208,"캐릭터 이름 가등록 기간이 종료되었습니다. 캐릭터 이름 등록부터 다시 진행하십시오."
13209,"미결제 계정이므로 '파이널판타지14'를 플레이할 수 없습니다.
공식 홈페이지를 방문하여 게임을 플레이하기 위한 각종 절차를 진행하십시오.
URL:
http://ff14.co.kr"
13210,"미결제 계정이므로 '파이널판타지14'를 플레이할 수 없습니다.
유효한 계정으로 PlayStation®3판 '파이널판타지14'를 플레이하려면 PlayStation™Store에서 다운로드판을 구입하거나 제품 코드를 입력하십시오.
결제 절차를 진행하려면 게임을 종료한 다음 인터넷 브라우저로 공식 홈페이지를 방문하십시오.
URL:
http://ff14.co.kr"
13211,"현재 캐릭터 정보 이동 처리 중입니다. 잠시 후 다시 로그인해 주십시오.
※ 이동 처리에는 몇 분에서 몇 시간까지 걸릴 수 있습니다."
13212,"하루에 생성할 수 있는 캐릭터 수가 최대에 도달했습니다."
13213,"이 서비스 계정은 '미결제' 상태이므로 '파이널판타지14'를 플레이할 수 없습니다.
유효한 계정으로 PlayStation®4판 '파이널판타지14'를 플레이하려면 PlayStation™Store에서 다운로드판을 구입하거나 제품 코드를 입력하십시오.
서비스 결제 절차를 진행하려면 게임을 종료한 다음 인터넷 브라우저로 공식 홈페이지를 방문하십시오.
URL:
http://ff14.co.kr"
13214,"접속이 정상적으로 종료되지 않았거나
다른 클라이언트로 접속되어 있는 캐릭터입니다.
접속 종료 처리 후 재접속을 실행합니다.
잠시만 기다려 주십시오."
13215,"캐릭터를 삭제하지 못했습니다.
대상 캐릭터가 임무 지역에 있을 경우, 퇴장한 다음 일반 지역에서 다시 시도하십시오."
13216,"현재 접속이 제한된 서버입니다. 무료 체험 중인 경우, 대기열이 사라진 후에 접속할 수 있습니다. 잠시 후 다시 시도하십시오."
13217,"처리 시간이 초과되었습니다. 타이틀 화면으로 돌아갑니다."
13218,"이전 실행을 처리하고 있습니다. 잠시 후에 다시 시도해 주세요.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>※ 시간이 지나도 처리되지 않으면 고객 센터로 문의하시기 바랍니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
13219,"파티 상태이므로 쾌적한 서버로 이동할 수 없습니다."
13220,"현재 '쾌적한 서버로 이동' 기능을 일시적으로 이용할 수 없습니다."
13221,"'다른 데이터 센터 방문'의 처리 시간이 초과되었습니다."
13222,"이전에 실행한 데이터 센터 이동을 처리하고 있습니다. 잠시 후에 다시 시도해 주세요.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>※ 시간이 지나도 처리되지 않으면 고객 센터로 문의하시기 바랍니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
13223,"파티 상태이므로 '다른 데이터 센터 방문' 기능을 이용할 수 없습니다."
13224,"현재 '다른 데이터 센터 방문' 기능을 일시적으로 이용할 수 없습니다."
13225,"'고향 서버로 돌아가기' 처리 시간이 초과되었습니다. 타이틀 화면으로 돌아갑니다."
13226,"현재 '고향 서버로 돌아가기' 기능을 일시적으로 이용할 수 없습니다."
13227,"'고향 서버로 돌아가기'의 처리 시간이 초과되었습니다."
