key,0
#,String
int32,str
0,""
1,"사격"
2,""
3,""
4,""
5,""
6,""
7,""
8,""
9,""
10,""
100,"자, 지금부터 보너스 타임입니다!
골드 소서의 직원들도 당신을 응원하고 있습니다!
과녁을 향해 마구마구 쏘세요!"
101,"보너스 타임 종료~!
몇 개나 맞히셨나요?
게임이 곧 종료됩니다. 끝까지 신기록을 노려보세요!"
102,""
103,""
104,""
105,""
106,""
107,""
108,""
109,""
110,""
111,""
112,""
113,""
114,""
115,""
116,""
117,""
118,""
119,""
120,""
121,""
122,""
123,""
124,""
125,""
126,""
127,""
128,""
129,""
130,""
131,""
132,""
133,""
134,""
135,""
136,""
137,""
138,""
139,""
140,""
141,""
142,""
143,""
144,""
145,""
146,""
147,""
148,""
149,""
150,""
