key,0
#,Text
int32,str
0,""
1,"× <Value>IntegerParameter(1)</Value>"
2,"남음"
3,"동"
4,"남"
5,"서"
6,"북"
7,"점수차 표시"
8,"부르기 함"
9,"부르기 안 함"
10,"펑!"
11,"치!"
12,"깡!"
13,"리치!!"
14,"쯔모!!"
15,"론!!"
16,"리치"
17,"펑"
18,"치"
19,"깡"
20,"쯔모"
21,"론"
22,"패스"
23,"취소"
24,"닫기"
25,"구종구패"
26,"사가리치"
27,"삼가화"
28,"사깡산료"
29,"사풍연타"
30,"황패평국"
31,"유국"
32,"유국하시겠습니까?"
33,"예"
34,"아니요"
35,"유국되었습니다."
36,"작패유희를 종료하시겠습니까?"
37,"등급이 변동될 수 있는 게임을 도중에 그만두면 꼴찌로 간주됩니다.
그래도 종료하시겠습니까?"
38,"현재 최고 등급입니다."
39,"결과"
40,""
41,"쯔모 화료"
42,"론 화료"
43,"동가"
44,"남가"
45,"서가"
46,"북가"
47,"도라"
48,"뒷도라"
49,"<Value>IntegerParameter(1)</Value>판"
50,"<Value>IntegerParameter(1)</Value>부"
51,"다음"
52,"만관"
53,"하네만"
54,"배만"
55,"삼배만"
56,"역만"
57,"판수역만"
58,"더블 역만"
59,"트리플 역만"
60,"다음 대국까지 남은 시간 <Value>IntegerParameter(1)</Value>:<TwoDigitValue>IntegerParameter(2)</TwoDigitValue>"
61,"최종 결과 발표까지 남은 시간 <Value>IntegerParameter(1)</Value>:<TwoDigitValue>IntegerParameter(2)</TwoDigitValue>"
62,"대국 결과"
63,"다른 플레이어를 기다리고 있습니다."
64,"대국 종료"
65,"●OPPONENT SELECT"
66,"●対戦者選択"
67,"●麻雀を始める"
68,"●戻る"
69,"●残り対戦者"
70,"●<Value>IntegerParameter(1)</Value>/<Value>IntegerParameter(2)</Value>"
71,"●まわりを気にせずカンをしまくって場を荒らす暴れん坊。"
72,"●ポンポン鳴いて「トイトイ」を狙う。"
73,"●「メンタンピン三色」が得意な正統派。他家のリーチが怖くておりちゃうことも。"
74,"●混一が好き。カンでドラを増やして高得点を狙う。黙聴もあり油断できない。"
75,"●お得意の四暗刻が炸裂する。"
76,"●手をつくるのが速い。親での一発逆転は要注意。"
77,"●伝承では古の知識をもつ理知的なおじいちゃん。牌の流れに逆らわない自然流。"
78,"●いつ誰がこの雀荘に呼び降ろしたのか、その真実を知る者はいない。"
79,"●"
80,""
81,""
82,""
83,"+<Value>IntegerParameter(1)</Value>"
84,"-<Value>IntegerParameter(1)</Value>"
85,"▲<Value>IntegerParameter(1)</Value>"
86,"▼<Value>IntegerParameter(1)</Value>"
87,"<Gui(11)/> 보조 기능"
88,"패스"
89,"버리기"
90,"버리기"
91,"버리기"
92,"깡!"
93,"펑!"
94,"치!"
95,"리치!"
96,"론!"
97,"쯔모!"
98,"구종구패 선언"
99,"펑!"
100,"치!"
101,"깡!"
102,"리치!!"
103,"쯔모!!"
104,"론!!"
105,"펑!"
106,"치!"
107,"깡!"
108,"리치!!"
109,"쯔모!!"
110,"론!!"
111,"펑!"
112,"치!"
113,"깡!"
114,"리치!!"
115,"쯔모!!"
116,"론!!"
117,"펑!"
118,"치!"
119,"깡!"
120,"리치!!"
121,"쯔모!!"
122,"론!!"
123,"펑!"
124,"치!"
125,"깡!"
126,"리치!!"
127,"쯔모!!"
128,"론!!"
129,"펑!"
130,"치!"
131,"깡!"
132,"리치!!"
133,"쯔모!!"
134,"론!!"
135,"펑!"
136,"치!"
137,"깡!"
138,"리치!!"
139,"쯔모!!"
140,"론!!"
141,"펑!"
142,"치!"
143,"깡!"
144,"리치!!"
145,"쯔모!!"
146,"론!!"
147,"펑!"
148,"치!"
149,"깡!"
150,"리치!!"
151,"쯔모!!"
152,"론!!"
153,"점수"
154,"평점"
155,"종료까지 남은 시간 <Value>IntegerParameter(1)</Value>:<TwoDigitValue>IntegerParameter(2)</TwoDigitValue>"
156,"동일국"
157,"동이국"
158,"동삼국"
159,"동사국"
160,"남일국"
161,"남이국"
162,"남삼국"
163,"남사국"
164,""
165,""
166,""
167,""
168,""
169,""
170,""
171,""
172,"손패 중 숫자패 1, 9와 글자패가 총 9종류 이상"
173,"4명이 리치 선언"
174,"3명이 동시에 론 선언"
175,"깡 4회 발생"
176,"각자 처음 버린 패가 모두 동일한 바람패"
177,"획득 점수"
178,"유국 시점에 <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>오름패 대기 중인 플레이어가 있을 경우<UIGlow>01</UIGlow><UIForeground>01</UIForeground>,
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>그렇지 않은 플레이어가 점수를 지급해야 합니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
179,"오름패 대기 중!"
180,"오름패 없음…"
181,"총 등급 점수"
182,"<Value>IntegerParameter(1)</Value><If(GreaterThan(IntegerParameter(2),0))>/<Value>IntegerParameter(2)</Value><Else/></If>"
183,"현재 등급"
184,"다음 등급까지"
185,"점"
186,"<If(GreaterThan(IntegerParameter(1),0))> +<Value>IntegerParameter(1)</Value><Else/> <Value>IntegerParameter(1)</Value></If>"
187,"각 <Value>IntegerParameter(1)</Value>"
188,"<Value>IntegerParameter(1)</Value> - <Value>IntegerParameter(2)</Value>"
189,"<Value>IntegerParameter(1)</Value>본장"
190,"다른 플레이어의 차례가 끝날 때까지 기다려주세요."
191,""
192,""
193,""
194,""
195,""
196,""
197,""
198,"도라패"
199,"<If(Equal(PlayerParameter(80),0))><If(Equal(PlayerParameter(78),3))>control<Else/>Ctrl</If><Else/><CommandIcon(15)/></If> 점수차 표시"
200,"평점 <Value>IntegerParameter(1)</Value>"
201,"<Value>IntegerParameter(1)</Value>분 후 다음 국이 시작됩니다."
202,"1분 안에 다음 국이 시작됩니다."
203,"다음 국이 최종국입니다."
204,"최종국입니다."
205,"<If(Equal(PlayerParameter(80),0))><If(Equal(PlayerParameter(78),3))>control<Else/>Ctrl</If><Else/><CommandIcon(15)/></If> 버린 패 확인"
206,"4배 역만"
207,"남은 시간"
208,"진팅 상태: 오름패를 버렸거나 놓친 경우, 그리고 역이 없는 경우에는 론 화료할 수 없습니다."
209,"자동 화료"
210,"수동 화료"
211,"対戦者リスト"
212,"<Highlight>StringParameter(1)</Highlight>"
213,"<Highlight>StringParameter(1)</Highlight>"
214,"<Highlight>StringParameter(1)</Highlight>"
215,"대국 상대 목록 보기"
216,""
217,""
218,""
219,""
220,""
221,""
222,""
223,""
224,""
225,""
226,""
227,""
228,""
229,""
230,""
231,""
232,""
233,""
234,""
235,""
236,""
237,""
238,""
239,""
240,""
241,""
242,""
243,""
244,""
245,""
246,""
247,""
248,""
249,""
250,""
251,""
252,""
253,""
254,""
255,""
256,"부르기를 하지 않고 분배받은 패만으로 화료"
257,"'리치'를 선언하고 화료"
258,"'리치'를 선언하고 다음 차례가 오기 전에 화료"
259,"깡을 부르고 분배받은 패로 화료"
260,"다른 플레이어가 깡을 부른 패를 빼앗아서 화료"
261,"마지막으로 분배받은 패로 쯔모 화료"
262,"마지막으로 버려진 패로 론 화료"
263,"연속된 숫자만으로 3×4 묶음을 만들고, 2×1 묶음에 역패를 포함하지 않으며, 오름패가 2개 이상인 상황에서 화료"
264,"숫자패 2~8만으로 화료"
265,"숫자패 2~8만으로 화료"
266,"같은 종류의 패로 동일한 연속 숫자를 2묶음 완성하여 화료"
267,"역패를 모아서 화료"
268,"자신의 자리가 '동'이거나, 동1~4국일 때 '동' 글자패를 3개 이상 모음"
269,"자신의 자리가 '남'이거나, 남1~4국일 때 '남' 글자패를 3개 이상 모음"
270,"자신의 자리가 '서'이거나, 서1~4국일 때 '서' 글자패를 3개 이상 모음"
271,"자신의 자리가 '북'이거나, 북1~4국일 때 '북' 글자패를 3개 이상 모음"
272,"자신의 자리가 '동'이며 동1~4국일 때 '동' 글자패를 3개 이상 모음"
273,"자신의 자리가 '남'이며 남1~4국일 때 '남' 글자패를 3개 이상 모음"
274,"자신의 자리가 '서'이며 서1~4국일 때 '서' 글자패를 3개 이상 모음"
275,"자신의 자리가 '북'이며 북1~4국일 때 '북' 글자패를 3개 이상 모음"
276,"'백' 글자패를 3개 이상 모음"
277,"'발' 글자패를 3개 이상 모음"
278,"'중' 글자패를 3개 이상 모음"
279,"보너스 패. 역은 되지 않으나 판수가 증가"
280,"자신의 첫 번째 차례에 '리치'를 선언하고 화료"
281,"3종류의 패로 각기 동일한 연속 숫자 묶음을 완성하여 화료"
282,"같은 종류의 패로 1-2-3, 4-5-6, 7-8-9를 완성하여 화료"
283,"모든 묶음에 숫자패 1, 9 또는 글자패가 포함된 상태로 화료"
284,"동일한 패 3개(깡을 할 경우 4개)×4묶음을 완성하여 화료"
285,"3종류의 패로 동일한 숫자패 3개 묶음을 완성하여 화료"
286,"모든 묶음을 숫자패 1, 9와 글자패만으로 완성하여 화료"
287,"동일한 패 3개(깡을 할 경우 4개)×3묶음을 자신의 패만으로 완성하여 화료"
288,"혼자서 깡을 3번 부르고 화료"
289,"'백', '발', '중'의 패로 3×2묶음과 2×1묶음을 완성하여 화료"
290,"동일한 패 2개를 7종류 모아 2×7 형태로 화료"
291,"모든 묶음에 숫자패 1, 9가 포함된 상태로 화료"
292,"'일배구'를 2묶음 완성하여 화료"
293,"1종류의 숫자패와 글자패만으로 화료"
294,"1종류의 숫자패만으로 화료"
295,"자신이 버린 패가 모두 숫자패 1, 9 또는 글자패인 상태로 유국"
296,"《역만》 친이 처음 분배된 패로 화료"
297,"《역만》 친이 아닌 플레이어가 처음 분배된 패로 화료"
298,"《역만》 같은 종류의 패로 1-1-1, 2-3-4-5-6-7-8, 9-9-9와 임의의 숫자 하나를 포함한 형태를, 특정 숫자를 기다려서 완성"
299,"《역만》 같은 종류의 패로 1-1-1, 2-3-4-5-6-7-8, 9-9-9와 임의의 숫자 하나를 포함한 형태를, 1~9 중 아무 숫자나 받아서 완성"
