key,0
#,
int32,str
0,"on"
1,"켜기"
2,"off"
3,"끄기"
4,"add"
5,"추가"
6,"leave"
7,"탈퇴"
8,"kick"
9,"추방"
10,"leader"
11,"파티장"
12,"breakup"
13,"해체"
14,"remove"
15,"삭제"
16,"accept"
17,"수락"
18,"deny"
19,"거절"
20,"text"
21,"텍스트"
22,"motion"
23,"동작"
24,"both"
25,"둘다"
26,"main"
27,"주무기"
28,"sub"
29,"보조무기"
30,"throwing"
31,"투척무기"
32,"pack"
33,"주가방"
34,"pouch"
35,"보조가방"
36,"head"
37,"머리"
38,"shirt"
39,"속옷상의"
40,"body"
41,"몸통"
42,"garment"
43,"속옷하의"
44,"legs"
45,"다리"
46,"hands"
47,"손"
48,"feet"
49,"발"
50,"waist"
51,"허리"
52,"neck"
53,"목"
54,"R.ear"
55,"오른쪽귀"
56,"L.ear"
57,"왼쪽귀"
58,"R.wrist"
59,"오른팔"
60,"L.wrist"
61,"왼팔"
62,"R.index"
63,"오른손검지"
64,"L.index"
65,"왼손검지"
66,"R.ring"
67,"오른손약지"
68,"L.ring"
69,"왼손약지"
70,"all"
71,"모두"
72,"reset"
73,"초기화"
74,"a"
75,"A"
76,"b"
77,"B"
78,"c"
79,"C"
80,"attack"
81,"공격"
82,"attack1"
83,"공격1"
84,"attack2"
85,"공격2"
86,"attack3"
87,"공격3"
88,"attack4"
89,"공격4"
90,"attack5"
91,"공격5"
92,"bind"
93,"속박"
94,"bind1"
95,"속박1"
96,"bind2"
97,"속박2"
98,"bind3"
99,"속박3"
100,"stop"
101,"금지"
102,"stop1"
103,"금지1"
104,"stop2"
105,"금지2"
106,"square"
107,"네모"
108,"circle"
109,"동그라미"
110,"plus"
111,"십자"
112,"triangle"
113,"세모"
114,"save"
115,"저장"
116,"load"
117,"불러오기"
118,"copy"
119,"복사"
120,"paste"
121,"붙여넣기"
122,"equip"
123,"장비"
124,"change"
125,"변경"
126,"status"
127,"상태"
128,"create"
129,"생성"
130,"set"
131,"설정"
132,"view"
133,"보기"
134,"LDL"
135,"LD1"
136,"LDU"
137,"LD2"
138,"LDR"
139,"LD3"
140,"LDD"
141,"LD4"
142,"LAL"
143,"LA1"
144,"LAU"
145,"LA2"
146,"LAR"
147,"LA3"
148,"LAD"
149,"LA4"
150,"RDL"
151,"RD1"
152,"RDU"
153,"RD2"
154,"RDR"
155,"RD3"
156,"RDD"
157,"RD4"
158,"RAL"
159,"RA1"
160,"RAU"
161,"RA2"
162,"RAR"
163,"RA3"
164,"RAD"
165,"RA4"
166,"share"
167,"공유"
168,"display"
169,"표시"
170,"ex"
171,"보조"
172,"time"
173,"시각"
174,"call"
175,"효과음"
176,"name"
177,"이름"
178,"fontsize"
179,"글꼴크기"
180,"local"
181,"로컬"
182,"server"
183,"서버"
184,"self"
185,"자신"
186,"party"
187,"파티"
188,"other"
189,"기타"
190,"full"
191,"높음"
192,"simple"
193,"간략"
194,"firstname"
195,"첫이름"
196,"familyname"
197,"끝이름"
198,"lookingforparty"
199,"파티희망"
200,"leader"
201,"파티장"
202,"lookingformeld"
203,"마테리아"
204,"away"
205,"자리비움"
206,"contents"
207,"임무중"
208,"event"
209,"이벤트중"
210,"busy"
211,"다른용무중"
212,"d"
213,"d"
214,"pvpteam"
215,"pvp팀"
216,"cross"
217,"가위"
218,"LimitGauge"
219,"LimitGauge"
220,"cwlinkshell"
221,"서버초월링크셸"
222,"et"
223,"et"
224,"lt"
225,"lt"
226,"st"
227,"st"
228,"repeat"
229,"반복"
230,"ja"
231,"일본어"
232,"en"
233,"영어"
234,"de"
235,"독일어"
236,"fr"
237,"프랑스어"
238,"Maelstrom"
239,"흑와단"
240,"Order of the Twin Adder"
241,"쌍사당"
242,"Immortal Flames"
243,"불멸대"
244,""
245,""
246,""
247,""
248,"item"
249,"아이템"
250,"execute"
251,"실행"
252,"condition"
253,"조건"
254,"clear"
255,"해제"
256,"Inventory"
257,"소지품"
258,"ArmouryChest"
259,"장비함"
260,"Retainer"
261,"집사소지품"
262,"category"
263,"범주"
264,"level"
265,"장비레벨"
266,"itemlevel"
267,"아이템레벨"
268,"stack"
269,"수량"
270,"id"
271,"식별번호"
272,"tab"
273,"탭"
274,"spiritbond"
275,"결속도"
276,"hq"
277,"품질"
278,"materia"
279,"마테리아수"
280,"asc"
281,"오름차"
282,"des"
283,"내림차"
284,"ears"
285,"귀"
286,"wrists"
287,"팔"
288,"rings"
289,"손가락"
290,"soul"
291,"소울크리스탈"
292,"physicaldamage"
293,"물리기본성능"
294,"magicdamage"
295,"마법기본성능"
296,"delay"
297,"공격주기"
298,"physicalautoattack"
299,"물리자동공격"
300,"blockrate"
301,"방패막기발동"
302,"blockstrength"
303,"방패막기성능"
304,"defense"
305,"물리방어"
306,"magicdefense"
307,"마법방어"
308,"str"
309,"힘"
310,"dex"
311,"민첩성"
312,"vit"
313,"활력"
314,"int"
315,"지능"
316,"mnd"
317,"정신력"
318,"pie"
319,"신앙심"
320,"craftsmanship"
321,"작업숙련도"
322,"control"
323,"가공숙련도"
324,"gathering"
325,"획득력"
326,"perception"
327,"감별력"
328,"recruitingparty"
329,"파티원모집"
330,"beginner"
331,"초보자"
332,"hold"
333,"홀드"
334,"toggle"
335,"토글"
336,"mix"
337,"혼합"
338,"trait"
339,"특성"
340,"pet"
341,"소환수"
342,"buddy"
343,"버디"
344,"minion"
345,"꼬마친구"
346,"mount"
347,"탈것"
348,"general"
349,"일반기술"
350,"action"
351,"기술"
352,"gearset"
353,"장비세트"
354,"emote"
355,"감정표현"
356,"marking"
357,"표식"
358,"waymark"
359,"지면표식"
360,"<wait>"
361,"<대기>"
362,"classjob"
363,"직업"
364,"current"
