key,0,1
#,Priority,Name
int32,byte,str
0,1,"역할극"
1,2,"레벨 올리기"
2,3,"부담 없이 즐기기"
3,4,"진지한 공략"
4,6,"길드 작전"
5,7,"토벌전"
6,5,"던전"
7,8,"레이드"
8,9,"PvP"
9,0,""
10,0,""
11,0,""
12,0,""
13,0,""
14,0,""
15,0,""
16,51,"방어 역할"
17,52,"회복 역할"
18,53,"공격 역할"
19,54,"제작자"
20,55,"채집가"
21,0,""
22,0,""
23,0,""
24,0,""
25,0,""
26,0,""
27,0,""
28,0,""
29,0,""
30,0,""
31,0,""
32,101,"평일"
33,101,"주말"
34,0,""
35,0,""
36,0,""
37,0,""
38,0,""
39,0,""
40,151,"가입 신청"
41,152,"임시 가입 신청"
42,0,""
43,0,""
44,0,""
45,0,""
46,0,""
47,0,""
48,0,""
49,0,""
50,0,""
51,0,""
52,0,""
53,0,""
54,0,""
55,0,""
56,0,""
57,0,""
58,0,""
59,0,""
60,0,""
61,0,""
62,0,""
63,0,""
