#,Unknown0,Unknown1
0,TEXT_REGWILNOTORIOUSMONSTERHINTF5_00193_MOBHUNTERW1F5_000_1,"모험가인 모양이네.
……당신도 '정예 마물'을 쫓고 있어?"
1,TEXT_REGWILNOTORIOUSMONSTERHINTF5_00193_Q1_000_1,무엇을 물어보시겠습니까?
2,TEXT_REGWILNOTORIOUSMONSTERHINTF5_00193_A1_000_1,당신의 이야기를 들려달라고 한다
3,TEXT_REGWILNOTORIOUSMONSTERHINTF5_00193_A1_000_2,B급 정예 마물에 대해서 물어본다 (불멸의 중사 페란드)
4,TEXT_REGWILNOTORIOUSMONSTERHINTF5_00193_A1_000_3,A급 정예 마물에 대해서 물어본다 (마지막 투혼)
5,TEXT_REGWILNOTORIOUSMONSTERHINTF5_00193_A1_000_4,S급 정예 마물에 대해서 물어본다 (미뇨카온)
6,TEXT_REGWILNOTORIOUSMONSTERHINTF5_00193_A1_000_5,취소
7,TEXT_REGWILNOTORIOUSMONSTERHINTF5_00193_MOBHUNTERW1F5_000_10,"나는 마물 사냥꾼이야.
이 지역을 어지럽히는 위험한 적인 '정예 마물'을 쫓고 있어."
8,TEXT_REGWILNOTORIOUSMONSTERHINTF5_00193_MOBHUNTERW1F5_000_11,"토벌에 성공하면 에오르제아 도시군사동맹으로부터
'동맹 휘장'이라는 보상을 받을 수 있지."
9,TEXT_REGWILNOTORIOUSMONSTERHINTF5_00193_MOBHUNTERW1F5_000_12,"당신도 토벌에 도전하고자 한다면……
내가 이 지역에 있는 '정예 마물'에 대해 가르쳐줄게."
10,TEXT_REGWILNOTORIOUSMONSTERHINTF5_00193_MOBHUNTERW1F5_000_13,"참고로 '정예 마물'은 각각 등급이 있고
위험도에 따라 B급, A급, S급으로 나뉘지.
특히 'S급'은 발견하는 것조차 어려울 거야."
11,TEXT_REGWILNOTORIOUSMONSTERHINTF5_00193_MOBHUNTERW1F5_000_20,"제7재해 직후, 북부 다날란을 침공한 갈레말 제국군과
맞서 싸운 부대에 '페란드 중사'라는 인물이 있었어."
12,TEXT_REGWILNOTORIOUSMONSTERHINTF5_00193_MOBHUNTERW1F5_000_21,"동료들이 하나둘씩 전사하자 분노에 미친 그는,
그야말로 광전사처럼 싸우다 결국에는 쓰러졌지.
하지만 그의 육체는 지금도 적을 찾아 배회하고 있대."
13,TEXT_REGWILNOTORIOUSMONSTERHINTF5_00193_MOBHUNTERW1F5_000_30,"제국군 상대로 분전하고 장렬한 최후를 맞이한 '페란드 중사'.
그의 혼은 지금도 북부 다날란에 머물고 있어."
14,TEXT_REGWILNOTORIOUSMONSTERHINTF5_00193_MOBHUNTERW1F5_000_31,"진실인지 아닌지는 모르겠지만
그의 마지막 집념이 원령이 되어 지상에 머물며
사람들을 습격하는 모양이야."
15,TEXT_REGWILNOTORIOUSMONSTERHINTF5_00193_MOBHUNTERW1F5_000_40,"'아마지나 광산회사'의 수송대가
거대 지렁이 '미뇨카온'에게 공격받아 막대한 손실을 입었어."
16,TEXT_REGWILNOTORIOUSMONSTERHINTF5_00193_MOBHUNTERW1F5_000_41,"수송대는 청린수를 정제할 때 쓰는 촉매를 운반하고 있었대.
아무래도 그 촉매를 먹으려고 공격한 모양이야."
17,TEXT_REGWILNOTORIOUSMONSTERHINTF5_00193_MOBHUNTERW1F5_000_42,"토벌에 도전할 생각이라면
땅속에 숨어있는 '미뇨카온'을 유인할
먹이가 대량으로 필요할 거야."
18,TEXT_REGWILNOTORIOUSMONSTERHINTF5_00193_TALK_ACTOR,（★未使用／削除予定★）
