key,0,1
#,,
int32,str,str
0,"TEXT_CTSOPN60WANDERINGMINSTREL_00728_CFC_TO_INSTANCE_CONTENT","<Sheet(ContentFinderCondition,IntegerParameter(1),3)/>"
1,"TEXT_CTSOPN60WANDERINGMINSTREL_00728_MINSTREL_GREETING_000","안녕? 어서 와.
이번에는 어떤 모험 이야기를 들려줄 거야?
창작자로서 아주 기대되는군."
2,"TEXT_CTSOPN60WANDERINGMINSTREL_00728_Q1_000_001","어떤 이야기를 들려주시겠습니까?"
3,"TEXT_CTSOPN60WANDERINGMINSTREL_00728_MINSTREL_MENU_CANCEL","취소"
4,"TEXT_CTSOPN60WANDERINGMINSTREL_00728_MINSTREL_NOSELECT_000","이런, 그만 가려고?
워낙 바쁜 사람이니, 아쉽지만 어쩔 수 없지.
또 시간이 생기면 와서 너의 모험담을 들려줘."
5,"TEXT_CTSOPN60WANDERINGMINSTREL_00728_MINSTREL_NOCONTENT_000","…………이런, 지금은 들려줄 모험이 없다고?
네 모험을 토대로 지은 노래는 이 지식의 도시에서도 대단한 인기야.
신작을 기다리는 청중을 위해, 새로운 모험을 마치면 협력을 부탁해."
6,"TEXT_CTSOPN60WANDERINGMINSTREL_00728_WANDERINGMINSTREL_000_000","자, 이번에는 어떤 모험담을 들려줄 거야?"
7,"TEXT_CTSOPN60WANDERINGMINSTREL_00728_WANDERINGMINSTREL_000_001","가장 오래된 최강의 야만신, 조디아크와의 결전…….
이거 참, 너의 모험은 내 상상을 훌쩍 뛰어넘는군.
설마 달에서 싸움을 할 줄이야."
8,"TEXT_CTSOPN60WANDERINGMINSTREL_00728_WANDERINGMINSTREL_000_002","그 어둠의 신을 타도하고
아슬아슬하게 세계를 구했다고 생각하……기 무섭게
스스로 소멸해서 진정한 '종말'의 방아쇠를 당기다니……."
9,"TEXT_CTSOPN60WANDERINGMINSTREL_00728_WANDERINGMINSTREL_000_003","……좋아, 네 이야기를 듣고 시가 떠올랐어.
지금 들어 보겠어?"
10,"TEXT_CTSOPN60WANDERINGMINSTREL_00728_WANDERINGMINSTREL_000_004","""옛사람이 만든 신, 달의 족쇄에서 풀려나
 마음은 구하지 못한 채 세계의 끝을 향해 날뛰리"""
