key,0,1
#,,
int32,str,str
0,"TEXT_REGISB5GIANTSGALLGROUNDS_00749_AFIRAZ_000_000","거인석을 매입하러 온 상인 같지는 않군.
물어보고 싶은 게 있다면 대답해 줄 수는 있다만?"
1,"TEXT_REGISB5GIANTSGALLGROUNDS_00749_Q1_000_000","무엇을 물어보시겠습니까?"
2,"TEXT_REGISB5GIANTSGALLGROUNDS_00749_A1_000_001","당신의 이야기를 들려달라고 한다"
3,"TEXT_REGISB5GIANTSGALLGROUNDS_00749_A1_000_002","여기는 어떤 곳인지 물어본다"
4,"TEXT_REGISB5GIANTSGALLGROUNDS_00749_A1_000_003","취소"
5,"TEXT_REGISB5GIANTSGALLGROUNDS_00749_AFIRAZ_000_010","보다시피 난 이 채석장에서 일하는 석공 중 한 사람이야.
어려서부터 여기서 일하는 아버지의 등을 보며 자랐고
지금은 아버지와 나, 2대가 함께 거인석을 채석하고 있지."
6,"TEXT_REGISB5GIANTSGALLGROUNDS_00749_AFIRAZ_000_011","이곳의 일은 중노동인 데다
돌의 파편이 날아와 다치기도 해.
그래도 섬의 특산품을 다룬다는 자부심은 있어."
7,"TEXT_REGISB5GIANTSGALLGROUNDS_00749_AFIRAZ_000_020","여긴 '거인석 채석장'이라는 곳이야.
거인석은 단단하고 에테르 전도율도 높아서
무기의 재료로도 쓰이지."
8,"TEXT_REGISB5GIANTSGALLGROUNDS_00749_AFIRAZ_000_021","근처에 '함사 목장'도 있었는데
그 '탑'에서 나타난 마물에게 짓밟혀 버렸거든.
여기도 언제까지 이렇게 일할 수 있을지 모르겠네."
9,"TEXT_REGISB5GIANTSGALLGROUNDS_00749_AFIRAZ_000_022","근처에 '함사 목장'도 있었는데
문제의 '탑'에서 나타난 마물에게 짓밟혀 버렸거든.
여기까지 피해가 미치기 전에 '탑'이 사라져서 솔직히 안심했어."
10,"TEXT_REGISB5GIANTSGALLGROUNDS_00749_AFIRAZ_000_023","그래서 이런 상황에서도 우리 석공들은 목숨을 걸고 일하는 거야.
사베네어 섬을 지키겠다며 싸우고 있는 별빛전사단을 위해서도
거인석 공급을 중단할 수는 없잖아."
11,"TEXT_REGISB5GIANTSGALLGROUNDS_00749_AFIRAZ_000_024","'탑'도 사라지고 종말도 없어진 지금,
우리 석공들은 열심히 돌을 캐고 있어.
거인석은 사베네어 섬이 자랑하는 특산품이니까!"
12,"TEXT_REGISB5GIANTSGALLGROUNDS_00749_AFIRAZ_000_025","그건 그렇고, 조금 전에 '카드가 바위' 쪽으로
불덩어리 같은 것이 날아가더라.
안전이 확인될 때까지 쇄석 작업은 일시 중단해야겠어."
13,"TEXT_REGISB5GIANTSGALLGROUNDS_00749_AFIRAZ_000_026","여러 가지 일이 있었지만,
우리는 오늘도 변함없이 돌을 캐고 있어.
거인석은 사베네어 섬이 자랑하는 특산품이니까!"
