key,0,1
#,,
int32,str,str
0,"TEXT_REGUNI5BESTWAYSBURROW_00754_FLOPPINGWAY_000_000","흐아앗, 인간이 말을 걸었어요!?
저, 저한테 무슨 볼일이신가요!?"
1,"TEXT_REGUNI5BESTWAYSBURROW_00754_Q1_000_000","무엇을 물어보시겠습니까?"
2,"TEXT_REGUNI5BESTWAYSBURROW_00754_A1_000_001","당신의 이야기를 들려달라고 한다"
3,"TEXT_REGUNI5BESTWAYSBURROW_00754_A1_000_002","여기는 어떤 곳인지 물어본다"
4,"TEXT_REGUNI5BESTWAYSBURROW_00754_A1_000_003","취소"
5,"TEXT_REGUNI5BESTWAYSBURROW_00754_FLOPPINGWAY_000_010","저요!?
저는 이 빛나는 공…… 중앙 제어구의 보수, 점검과
오퍼레이션을 담당하는 관리 기사예요!"
6,"TEXT_REGUNI5BESTWAYSBURROW_00754_FLOPPINGWAY_000_011","중앙 제어구는 베스트웨이 피난처의 모든 기능을 장악하는 부위인데
이게 망가지면 그 순간, 각 부서의 처리 능력이 저하되어 버리는
아주 중요한 곳이랍니다!"
7,"TEXT_REGUNI5BESTWAYSBURROW_00754_FLOPPINGWAY_000_020","여기는 베스트웨이 피난처예요.
하이델린 님께 받은 사명을 잊지 않고 수행하는,
착한 아이들의 집이라는 뜻이죠."
8,"TEXT_REGUNI5BESTWAYSBURROW_00754_FLOPPINGWAY_000_021","저희는 착한 아이기 때문에, 별을 건너는 배로서 달을 정비하며
인간 여러분을 태울 준비를 단단히 하고 있답니다.
배를 탈 때까지 안심하고 기다리세요!"
9,"TEXT_REGUNI5BESTWAYSBURROW_00754_FLOPPINGWAY_000_022","저희는 종말로부터 도망치기 위해 달을 준비해 왔는데
듣자 하니 인간은 다른 배를 타고 우주 끝으로 간다면서요?
으음…… 열심히 준비했는데 살짝 아쉽네요!"
10,"TEXT_REGUNI5BESTWAYSBURROW_00754_FLOPPINGWAY_000_023","그러고 보니 종말은 인간의 손으로 극복했다면서요?
열심히 준비한 배의 기능은 의미를 잃어버렸지만
인간에게는 가장 좋은 결과라고 생각해요!"
11,"TEXT_REGUNI5BESTWAYSBURROW_00754_TALK_ACTOR","（★未使用／削除予定★）"
