key,0,1
#,,
int32,str,str
0,"TEXT_FESHLW2022WITCH_00797_PUMPKIN_000_000","……키득키득…… 이야기라도 나눌까요?"
1,"TEXT_FESHLW2022WITCH_00797_Q1_000_000","무엇을 물어보시겠습니까?"
2,"TEXT_FESHLW2022WITCH_00797_A1_000_001","여기는 뭐하는 곳이지?"
3,"TEXT_FESHLW2022WITCH_00797_A1_000_002","넌 누구지?"
4,"TEXT_FESHLW2022WITCH_00797_A1_000_003","넌 무엇을 하고 있지?"
5,"TEXT_FESHLW2022WITCH_00797_A1_000_004","취소"
6,"TEXT_FESHLW2022WITCH_00797_PUMPKIN_000_010","여기는 나의 집이에요.
모처럼 초대했으니
어려워 말고 마음껏 편히 쉬다가도록 해요."
7,"TEXT_FESHLW2022WITCH_00797_PUMPKIN_000_020","물론 '호박머리 마인'이죠.
과거 수많은 요마를 거느리며 밤거리를 누비고 다니던
전설의 마인……."
8,"TEXT_FESHLW2022WITCH_00797_PUMPKIN_000_021","그런데 사실 이건 칭호 같은 거예요.
우리 일족이 요마를 조종하는 지식과 함께
대대로 물려받은 것이죠…… 키득키득."
9,"TEXT_FESHLW2022WITCH_00797_PUMPKIN_000_030","나의 선조님도 요마를 거느리고 전투에 참가하셨는데,
그 결과 세계에 아주 큰 상처를 입히고 말았어요."
10,"TEXT_FESHLW2022WITCH_00797_PUMPKIN_000_031","그렇게 자신들의 행동을 후회한 선조님들은
요마를 감시하는 사명을 짊어지겠노라고 맹세했어요…….
토벌하는 게 아니라 그들도 즐겁게 살아갈 수 있도록요."
11,"TEXT_FESHLW2022WITCH_00797_PUMPKIN_000_032","어머, 나 좀 봐, 말이 너무 많았네요.
사람을 초대한 적이 없다 보니 너무 즐거워서 그만…… 키득키득……."
12,"TEXT_FESHLW2022WITCH_00797_PUMPKIN_000_033","……그런데 당신도 요마와 계약하고 있는 것 같은데,
모쪼록 조심해서 잘 다루도록 해요.
그 힘은 굉장히 위험하니까요."
