key,0,1
#,,
int32,str,str
0,"TEXT_DEEPDUNGEONREWARD_EUNAKOTOR_000_001","내 이름은 에 우나 코토로…… 보다시피 '뿔의 아이'이니라.
이 근처에서 심상치 않은 기운이 느껴져 찾아왔다.
그대도 검은장막 숲을 거닐 때엔 조심하도록……."
1,"TEXT_DEEPDUNGEONREWARD_EUNAKOTOR_000_010","내 이름은 에 우나 코토로…… 보다시피 '뿔의 아이'이니라.
지금은 '망자의 궁전' 조사에 힘을 보태고자
이 마을에 머물고 있다."
2,"TEXT_DEEPDUNGEONREWARD_EUNAKOTOR_000_020","나도 '이솜하 구덩이'로 갈 생각이다.
가능하면 그대도 현지로 와주기 바란다.
내 추측이 맞는다면, 필시 그대의 힘이 필요할 것이니……."
3,"TEXT_DEEPDUNGEONREWARD_EUNAKOTOR_000_030","흑막이 떠나 확대는 멈추었으나,
'망자의 궁전'에 대한 모든 것이 밝혀진 건 아니다…….
그대의 도움이 참으로 고맙구나."
4,"TEXT_DEEPDUNGEONREWARD_TEST_START_MENU_TITLE","무엇을 하시겠습니까?"
5,"TEXT_DEEPDUNGEONREWARD_TEST_START_SHOP","아이템 교환"
6,"TEXT_DEEPDUNGEONREWARD_TEST_START_SHOP2","장비 가지고 나오기"
7,"TEXT_DEEPDUNGEONREWARD_TEST_START_EXCHANGE","'<Sheet(Item,23165,0)/>' 생성"
8,"TEXT_DEEPDUNGEONREWARD_TEST_START_EXPLAIN","'망자의 궁전'에 대한 설명 듣기"
9,"TEXT_DEEPDUNGEONREWARD_TEST_START_EXIT","취소"
10,"TEXT_DEEPDUNGEONREWARD_EUNAKOTOR_000_130","내 '마기'를 미궁 밖에 가지고 나오겠단 말이지…….
허나 아직 지하 미궁의 심연을 모두 보지 못하였다.
지금은 본래 용도인 미궁 조사에 사용해주면 좋겠군."
11,"TEXT_DEEPDUNGEONREWARD_SYSTEM_000_131","장비를 밖으로 가지고 나오려면
망자의 궁전 B50을 완료해야 합니다."
12,"TEXT_DEEPDUNGEONREWARD_EUNAKOTOR_100_020","그대가 마력을 담아 강화시킨 마기라면
에테르의 일부를 추출해 결정화시킬 수 있다.
그 결정을 사용하면 미궁 밖으로 마기를 가지고 나갈 수 있을 거다."
