key,0,1
#,,
int32,str,str
0,"TEXT_CMNCNT65BANALLRADIO_00840_TALKINGWAY_000_000","(-토킹웨이의 목소리-)믿을 구석이라곤 역시 하마의 다리뿐!!
저희 하마운송은
아무리 무거운 물건이라도 즉시 배달해 드립니다!"
1,"TEXT_CMNCNT65BANALLRADIO_00840_TALKINGWAY_000_001","(-토킹웨이의 목소리-)지금 이 광고를 들으신 분들에게만 특별히!
배송료 할인 서비스를 해 드리고 있습니다!
의뢰하실 때, '하마 다리'라고 꼭 말씀해 주세요."
2,"TEXT_CMNCNT65BANALLRADIO_00840_TALKINGWAY_000_002","(-토킹웨이의 목소리-)과거에는 절망의 상징이었던 곳을 바라보며
희망을 이야기하는 카페 '라스트 렘넌트'……."
3,"TEXT_CMNCNT65BANALLRADIO_00840_TALKINGWAY_000_003","(-토킹웨이의 목소리-)바쁜 일상에서 벗어나 평화로운 한때를 즐겨보세요.
여유로운 카페 공간과 매력적인 메뉴가 준비되어 있습니다!
언제든 찾아주세요! 여러분을 기다리고 있습니다!"
4,"TEXT_CMNCNT65BANALLRADIO_00840_TALKINGWAY_000_004","(-토킹웨이의 목소리-)레포릿들이 꿈을 선보이며 새로운 목적을 찾는 곳……
바로 우리들의 '꿈꾸는 체험관'입니다."
5,"TEXT_CMNCNT65BANALLRADIO_00840_TALKINGWAY_000_005","(-토킹웨이의 목소리-)저희 방송국도 이 체험관에 있답니다.
베스트웨이 피난처에 오실 때,
여러분도 꼭 한번 들러 보세요!"
6,"TEXT_CMNCNT65BANALLRADIO_00840_TALKINGWAY_000_006","(-토킹웨이의 목소리-)이번에는 아이디 '당근 우물우물'님의 사연을
소개해 드리겠습니다."
7,"TEXT_CMNCNT65BANALLRADIO_00840_TALKINGWAY_000_007","(-토킹웨이의 목소리-)'올드 샬레이안에서는 당근 초무침이 대유행이에요!
 어떤 아내가 당근을 싫어하는 남편에게 먹이려고 장인에게
 부탁했는데 맛있어서 입소문이 났다네요…… 레시피를 보낼게요!'"
8,"TEXT_CMNCNT65BANALLRADIO_00840_TALKINGWAY_000_008","(-토킹웨이의 목소리-)행복당근을 사용한 레시피라는 점이 아주 좋군요.
영양과 행복이 잔뜩 들어간 맛있는 당근이니
여러분도 꼭 드셔 주세요."
9,"TEXT_CMNCNT65BANALLRADIO_00840_TALKINGWAY_000_009","(-토킹웨이의 목소리-)지난번 물자 지원을 위해 갈레말드를 방문했던 레포릿이
악질적인 모험가에게 유괴되는 사건이 발생했습니다."
10,"TEXT_CMNCNT65BANALLRADIO_00840_TALKINGWAY_000_010","(-토킹웨이의 목소리-)경비 중이던 파견단분이 구조해 주신 덕분에
레포릿은 무사했지만 범인은 도주했다고 합니다.
'가면을 쓴 미코테족 모험가'를 조심하세요."
