key,0,1
#,,
int32,str,str
0,"TEXT_FESANV2020_00684_NEWBORNINTERN_000_000","과거에 감사하고, 현재를 축복하며, 미래를 기원하라…….
거룩한 마음가짐으로 신생제를 지냅시다……!
밤하늘에는 아름다운 불꽃놀이도 올라갈 겁니다."
1,"TEXT_FESANV2020_00684_Q1_000_001","무엇을 물어보시겠습니까?"
2,"TEXT_FESANV2020_00684_A1_000_001","신생제에 대해서"
3,"TEXT_FESANV2020_00684_A1_000_002","유리 그림에 대해서"
4,"TEXT_FESANV2020_00684_A1_000_003","취소"
5,"TEXT_FESANV2020_00684_NEWBORNINTERN_000_010","'신생제'란 과거에 에오르제아 전역을 덮쳤던 비극인
'제7재해' 때 희생된 분들을 애도하고
음지에서 활약한 영웅들에게 감사하기 위한 축제입니다."
6,"TEXT_FESANV2020_00684_NEWBORNINTERN_000_011","기간 중엔 크리스탈을 이용한 장엄한 장식이 거리를 수놓고,
밤하늘에는 아름다운 불꽃이 피어납니다."
7,"TEXT_FESANV2020_00684_NEWBORNINTERN_000_012","이 환상적인 분위기에 젖어
과거를 추억하고, 현재를 향유하며, 미래의 행복을 기원합시다."
8,"TEXT_FESANV2020_00684_NEWBORNINTERN_000_020","신생제 개최 기간에 맞춰
울다하에서는 유리 그림 전시가 이루어지고 있습니다."
9,"TEXT_FESANV2020_00684_NEWBORNINTERN_000_021","작품 전시와 함께 행사도 있다고 하니
혹시 관심이 있으시다면
울다하 '루비길 국제시장'에서 감상해 주시기 바랍니다."
